	SRR21374326	SRR21374327	SRR21374328	SRR21374329	SRR21374330	SRR21374331	SRR21374332	SRR21374333	SRR21374334	SRR21374335	SRR21374336	SRR21374337	SRR21374338	SRR21374339	SRR21374340	SRR21374341	SRR21374342	SRR21374343	SRR21374344	SRR21374345
EL609216.1	0.0000	1.4528	3.5752	0.7487	1.3962	1.6502	1.5004	5.8972	1.3365	1.4148	0.3171	1.7618	11.2774	0.0660	10.2796	0.6017	0.3810	7.3413	3.6774	0.2463
EL609219.1	0.0000	12.9551	9.1711	11.0047	0.1108	0.0000	33.6819	8.5079	2.4511	1.0351	1.3164	40.1613	1.0110	0.7884	0.1767	1.1145	7.4576	0.0000	19.1075	0.4691
EL609220.1	0.5639	0.3620	2.7670	2.7970	0.9988	1.4366	1.5708	0.0955	0.0000	0.0000	1.0236	7.9169	1.1970	0.5375	0.0000	0.9668	0.7337	0.4978	0.0226	1.8439
EL609221.1	8.4538	5.6106	5.0985	6.3908	18.9422	10.9346	2.1815	8.0599	2.7869	4.0962	8.5768	6.5655	10.5457	1.4199	1.0387	15.0728	3.1730	5.6351	2.7771	12.5235
EL609222.1	5.0913	0.0000	0.0000	1.9037	3.1302	0.2202	1.9140	0.2399	2.2924	0.0000	0.9088	1.8356	1.7354	0.3164	0.2079	5.7102	1.2376	2.9509	3.6221	0.2757
EL609227.1	1121.6709	844.3747	311.5958	886.2564	718.1154	764.4067	781.6293	491.9322	695.8187	404.8782	1108.6076	792.6087	1194.8145	849.3584	1176.0095	1208.8144	1505.4613	1279.2307	1195.7995	1055.9309
EL609228.1	24.7421	48.0718	70.7871	78.7436	64.3341	40.8371	69.3018	52.3256	71.7829	23.8246	88.5745	58.8896	87.8608	76.4245	48.5711	94.5434	192.4907	100.0328	69.1191	84.3902
EL609229.1	2.4514	2.3424	2.3997	7.6646	4.2650	2.2905	0.7191	1.6436	4.3683	2.5390	2.4053	2.7911	1.8447	3.9335	4.5019	3.9303	6.1579	4.5188	2.8132	3.3402
EL609230.1	55.8553	13.5074	23.5999	33.1576	49.7794	32.9164	8.9283	28.3340	16.1167	73.5292	21.4819	14.8626	107.9341	39.6124	72.1163	38.7815	48.1930	118.5571	47.6553	93.9700
EL609231.1	4.8410	10.2449	3.5945	7.1276	7.1053	5.3849	5.6486	6.7687	2.8131	13.3162	6.6134	8.8934	4.5422	4.4304	8.4173	8.6257	8.4960	8.9895	10.7705	5.9233
EL609234.1	2.0069	12.0607	4.3853	6.1439	21.3827	0.9939	13.3590	7.3626	8.5112	3.2777	8.0317	5.0202	16.7163	2.8157	3.6539	7.4794	9.9136	15.4034	11.0868	20.5354
EL609235.1	1.0446	1.5600	0.3864	2.2104	0.8832	1.6595	0.4129	1.4746	0.4380	0.3628	0.9396	1.8607	2.0756	0.6252	1.5235	1.8306	0.7057	1.6738	0.0861	1.1263
EL609236.1	103.0801	64.7660	49.2252	0.4025	113.0785	73.7860	64.0303	64.9721	284.2034	171.0182	0.3194	100.3991	142.9457	224.6987	87.7764	4.0300	2.0851	124.9489	98.7451	82.2042
EL609237.1	3.0377	4.1069	1.8059	5.3078	3.1460	0.3125	0.3277	7.7538	1.8224	4.3967	1.7350	3.3663	2.2880	3.5865	0.1984	0.3584	3.9296	2.0816	12.1169	5.8923
EL609243.1	218.0460	65.3006	151.4342	62.2726	234.5005	178.4084	79.8283	125.1254	142.6519	183.9064	122.4136	121.3531	166.7818	138.9109	103.1434	114.3305	126.1799	260.7140	347.0897	280.4374
EL609245.1	4.8134	6.6662	0.1041	29.4834	0.3172	0.3901	8.6022	0.4729	7.1430	0.1193	3.5029	0.0625	8.7163	6.1704	2.3696	1.7551	4.0727	2.5832	1.7529	1.5380
EL609246.1	10.3116	12.1184	5.2653	19.7148	6.5724	6.5108	10.4186	12.2309	19.5880	5.3265	3.6906	18.6670	9.6294	11.2756	3.0256	38.6562	32.6703	11.1095	13.8044	14.2859
EL609248.1	2.8170	4.7835	1.0989	1.0413	1.4155	1.2889	1.5875	1.0120	0.2844	4.9851	0.0792	6.2549	0.0000	0.5038	1.2683	0.0000	0.0000	0.0000	1.4432	0.5818
EL609252.1	429.0081	155.3334	85.8238	57.2045	93.5227	174.8120	269.0201	160.5455	404.0444	52.8031	178.3398	200.5154	266.2124	1977.9222	217.0721	31.3103	92.3402	346.3384	128.9284	298.4081
EL609256.1	3.4688	2.0270	1.0496	0.6247	2.2811	5.9243	0.5493	0.6620	2.6833	3.9152	0.8820	0.5442	4.1559	4.4058	11.8950	2.7087	2.7977	2.5948	1.5192	1.6688
EL609258.1	34.3044	21.8973	6.9500	10.3309	13.9786	24.6688	24.4787	10.1034	23.0270	15.6742	7.1310	22.1411	15.8518	15.3754	15.6485	28.5360	9.3920	16.2762	9.9344	19.6077
EL609261.1	81.8054	72.6903	71.8643	130.3716	73.0758	64.8189	44.2962	78.1628	80.0524	78.5074	68.0505	82.9881	74.8918	79.4876	70.7143	81.4137	132.5567	86.1689	94.8429	149.9158
EL609263.1	4.6175	0.0000	0.0000	0.3718	2.4888	2.4867	2.5493	2.7937	0.0000	0.3889	51.4368	0.0000	0.4198	0.0000	0.0000	60.6910	4.4899	1.4992	0.0000	0.1141
EL609264.1	0.5641	2.3290	2.7779	5.5901	4.9538	0.0000	0.0394	0.1513	0.0000	6.2806	0.0000	6.0215	7.2737	0.7135	1.6725	1.1738	6.5524	0.4987	3.9956	7.4313
EL609265.1	52.9177	64.6182	15.8326	16.6748	31.9666	78.6638	49.8417	18.9742	50.2295	31.3915	17.2665	47.8604	35.1050	24.9775	51.8158	81.0605	28.9184	23.8116	26.6643	27.2364
EL609266.1	0.8906	0.9094	0.8960	5.0843	2.2039	0.8105	3.1115	0.7130	0.2134	0.0000	18.6774	1.5717	3.1089	1.4796	0.3522	10.5315	12.2297	1.2019	0.1027	2.0292
EL609269.1	2.0542	4.3937	5.7202	0.0000	0.7831	2.7662	15.3271	24.3837	3.5885	0.0000	10.7381	9.8799	14.7078	3.3215	1.2677	1.2256	5.7882	1.7198	13.9089	5.3880
EL609271.1	15.2540	11.9590	0.0000	20.6593	18.5940	0.9282	0.8807	6.6125	4.7403	7.6834	11.1181	4.1157	8.7454	21.0725	22.4031	9.7268	30.3444	30.0108	16.9825	12.6882
EL609272.1	66.8416	28.4286	36.4866	30.0102	37.4212	28.3358	27.4211	62.5733	51.4731	63.0623	29.4713	41.9702	41.0311	66.5576	88.6419	56.8082	97.0219	56.2207	59.0199	88.3747
EL609273.1	11.7901	1.5659	5.6102	6.6995	0.6572	4.6767	10.3711	22.1706	4.4743	5.4817	6.7155	2.9097	7.9598	1.3865	0.8833	23.4761	8.7246	5.8945	10.1966	6.8697
EL609276.1	10.4893	0.8229	3.9878	4.8442	21.3806	3.3987	4.4126	2.0488	8.1044	4.2709	5.9475	4.7238	1.8859	14.4944	5.3127	16.5996	5.0866	13.3643	4.8825	0.1418
EL609277.1	18.6593	5.4714	8.3571	11.2609	10.2685	16.9344	6.2719	6.3581	11.6764	0.0000	24.3542	4.7405	50.1923	10.0898	1.3711	11.4904	12.7005	3.2617	6.1558	11.1513
EL609280.1	0.0119	0.5979	0.6797	0.7074	0.9080	0.4625	0.9346	1.7664	1.6663	0.3828	0.9984	0.5554	0.5832	0.1024	0.3909	2.3394	1.5816	1.8880	2.7538	0.0000
EL609282.1	15.1772	25.9173	9.5033	34.9970	8.0833	15.5533	15.7569	30.3532	29.4844	9.6142	8.2121	25.0306	18.6551	20.8707	14.3619	76.0585	45.8469	17.1654	5.6413	25.0039
EL609283.1	0.8938	6.4994	2.1789	10.3401	1.1960	1.0110	2.7130	3.4485	2.1112	2.1534	2.8104	3.5211	2.0939	0.6987	5.6361	1.4121	3.4019	1.4264	6.4279	0.3243
EL609284.1	4.9163	3.5023	6.7106	4.9286	1.7796	3.9012	5.2209	2.5481	6.5127	6.0657	1.2069	6.0788	5.1672	5.5413	5.2360	2.1874	7.5985	3.5389	12.3648	8.5542
EL609286.1	0.9077	3.5269	1.8697	1.1970	2.0070	2.2510	2.1815	2.0396	2.4003	2.8266	2.1181	0.4282	3.1480	0.8179	1.9166	0.0707	0.1040	2.9245	1.6575	3.7922
EL609287.1	2.7466	6.1439	1.9817	0.9602	2.2396	2.4995	5.6761	1.1841	4.3300	3.6192	0.0000	3.1271	7.9241	4.4200	1.2806	0.6313	0.2724	1.5963	1.3753	4.0327
EL609288.1	32.0831	4.7579	4.2329	19.7212	1.3919	8.5297	1.4816	3.2230	1.1874	9.2355	1.0649	4.8523	20.0626	12.0494	3.4065	7.8899	13.1383	0.1472	4.3501	5.8714
EL609289.1	27.4234	13.5836	14.8599	25.6098	17.4722	23.9811	18.7640	14.9001	18.2853	14.9492	29.9740	18.4459	17.8364	15.8437	21.9089	31.9801	24.2488	29.2840	18.9555	25.1848
EL609290.1	1.6181	1.6514	0.5036	3.4645	0.4382	1.8645	1.4242	1.7410	0.8277	0.8153	1.9095	0.8954	0.8216	1.9324	1.0942	5.6391	1.6098	0.5872	0.0000	0.0000
EL609291.1	47.9635	49.9814	41.6247	42.9739	55.2169	58.1570	45.2288	36.3814	39.9941	41.1914	54.4057	32.6476	86.9345	29.9416	51.9239	44.4895	41.8857	50.6366	59.1502	56.3991
EL609292.1	0.9117	0.2336	0.7850	1.8838	0.2241	0.2796	0.5015	1.1693	2.3013	0.3490	0.0000	2.0558	0.1305	1.3859	0.8888	1.7453	1.6063	1.6469	0.1587	1.8684
EL609294.1	146.5333	66.4502	71.5197	141.2240	63.6413	84.7409	59.3869	81.1569	116.4843	189.7531	59.7109	92.0689	69.9595	152.6813	157.6091	141.8868	253.8201	157.9296	235.9683	121.6035
EL609296.1	8.8869	4.3148	2.3999	2.2836	9.0918	18.9008	14.9013	0.0898	4.1973	3.1931	8.4795	7.7486	10.7435	27.6818	6.2815	37.9703	25.9021	14.0383	3.0276	10.4761
EL609299.1	2.0053	0.8574	0.4865	0.4835	0.7742	1.5019	1.2715	2.6731	0.4419	13.7066	1.6058	0.3866	0.3556	0.3237	3.9947	4.6102	2.4575	5.5726	3.8342	3.1145
EL609300.1	29.6506	32.4619	11.3769	13.1751	30.1965	27.4785	32.1465	20.4038	21.1649	26.4726	20.6883	24.0773	35.0237	30.3094	30.6655	40.3111	25.5706	37.2391	26.0648	22.3289
EL609301.1	3.2462	5.4582	2.3458	9.1570	2.5475	1.3205	7.2495	5.5425	1.9350	3.6157	4.9611	5.5993	4.4620	2.2437	2.1495	6.6898	7.0134	5.1305	4.8307	6.8082
EL609304.1	22.0193	44.9989	21.1250	80.8016	0.8613	24.3403	55.9654	57.2334	25.7342	104.1383	77.3350	84.8486	0.0000	47.0787	38.4897	24.5993	76.4946	12.6915	94.2798	3.2562
EL609306.1	5.7518	9.2215	6.0284	10.6916	8.2103	7.9139	9.0286	5.7096	6.8385	7.7933	7.2900	7.2039	9.3745	2.5469	4.5077	6.4075	4.5571	12.5356	15.3963	8.8126
EL609307.1	7.3502	10.2386	7.3266	26.3563	19.2974	4.6998	12.3712	4.0164	7.1582	4.0415	15.3743	9.5102	12.5230	8.1383	20.0312	18.1469	13.7459	10.1626	3.5335	5.3446
EL609309.1	1.3054	1.0717	1.0805	1.7311	0.6276	1.0612	0.6764	0.7923	1.6618	1.1435	0.1661	0.9115	1.7266	1.2137	0.7781	1.1055	1.8159	0.7263	1.9306	1.3259
EL609310.1	2.7102	1.4138	0.9270	0.7217	0.3565	0.9885	0.8482	3.6930	2.2669	1.4168	0.0000	1.6835	1.1565	0.5383	1.2594	0.3646	0.0000	0.5755	0.9832	1.0511
EL609311.1	3.2422	4.3449	5.8121	39.6876	15.2829	0.0000	1.0615	0.0150	9.9009	30.5428	0.2983	18.8911	0.3735	26.3914	89.4480	0.0572	19.2048	22.8325	78.1240	2.5344
EL609312.1	12.7500	21.2346	0.0000	1.9734	19.8768	2.5019	2.3741	2.3110	4.9358	4.8951	15.3986	6.8193	2.1286	17.2815	203.6253	17.5258	34.1330	9.6738	10.7290	1.7126
EL609314.1	3.3127	0.0000	0.0000	3.7354	0.0669	0.0748	0.0711	0.4264	0.1556	0.6039	1.3005	0.0000	0.3100	2.8147	0.1349	5.2825	5.7224	0.0000	0.0262	0.1852
EL609315.1	2.8645	0.7972	2.6365	3.9135	0.1714	8.1991	2.2393	1.6841	0.6281	4.4739	3.4864	1.2495	4.4821	4.1240	5.4812	4.9566	3.7738	7.0360	0.7381	3.6113
EL609317.1	7.6163	28.3151	0.3278	6.8588	4.7675	9.2331	8.9638	1.6737	12.4041	22.7919	8.0187	0.0000	19.8430	24.5774	21.4362	8.8750	6.5722	10.3511	0.3839	7.6179
EL609319.1	10.0621	15.6766	17.6838	30.0574	22.5255	7.4020	11.6018	16.8848	21.1723	28.8713	8.5854	22.2881	4.6094	28.0943	29.8527	11.6604	12.3723	16.4725	31.6786	0.3008
EL609320.1	31.3523	8.8569	73.2245	23.0832	15.4049	34.8002	22.2044	286.4310	10.5186	18.9203	98.7475	259.3433	9.9638	9.0634	20.8593	95.3048	88.8517	36.5002	185.9444	18.4149
EL609322.1	64.5033	35.0427	18.0504	21.0077	54.4323	51.8084	56.7078	13.8954	50.2346	18.6443	37.4344	47.7320	46.1944	47.6199	32.3166	40.6561	29.6424	62.8953	56.4135	43.2476
EL609323.1	7.6996	8.1327	2.7106	8.6733	6.9878	5.1715	4.0773	3.7449	6.2536	6.8524	6.2192	5.4055	5.9790	8.4677	12.8910	8.4890	13.2426	7.8913	9.4369	6.1724
EL609324.1	0.3518	1.1856	1.1119	2.7646	0.8177	1.4661	0.8693	0.8328	0.4103	1.4388	2.1169	3.6399	0.1143	0.2890	2.0380	1.0316	1.1843	4.4209	0.4970	6.5546
EL609325.1	4.8049	0.0000	0.7846	0.4572	2.3496	2.7170	0.7093	1.0709	2.9231	0.0852	4.4720	0.0647	1.5167	7.0272	0.0901	8.1428	4.2897	3.7179	0.1697	2.5589
EL609326.1	10.8003	12.3060	10.9627	11.3196	10.3642	7.3509	10.7706	8.9803	11.9475	14.0835	4.5939	15.3483	8.7214	20.5210	12.8875	7.5739	10.5216	7.9506	10.4652	6.5428
EL609327.1	3.5285	1.3053	0.0000	3.3313	1.1401	0.4843	1.1898	1.0198	1.0514	1.9888	1.4938	1.4812	0.8227	1.4656	1.9633	7.2078	5.9974	2.8223	1.7715	3.5011
EL609328.1	18.4529	10.5214	11.7980	4.9849	15.6783	15.9750	15.7667	18.4642	19.4444	18.7274	12.2306	10.9224	11.4087	15.9291	13.9267	22.4673	14.9983	15.7552	25.1102	7.7358
EL609330.1	0.4237	0.2918	0.1934	0.0000	0.0000	2.5810	0.5672	0.6600	0.1627	0.2040	0.8059	1.5317	0.1076	0.0000	0.9341	7.2369	2.9764	0.3946	0.2696	0.5296
EL609337.1	0.0000	1.2760	4.7052	3.9700	2.2572	0.0000	1.5594	2.2974	1.3027	0.9769	1.1538	3.6501	0.3323	4.8675	0.0565	10.2314	27.0335	0.0644	1.0096	0.3249
EL609338.1	2.1040	1.3216	2.4970	1.6565	0.9113	3.9466	2.6579	2.6444	0.9916	0.2819	4.7814	0.8802	3.1495	0.0000	0.1309	2.3196	0.3839	0.4725	0.4975	1.5460
EL609339.1	8.0105	5.3719	39.9905	9.2563	1.9077	9.1271	0.6668	58.1942	40.1691	19.9803	0.4693	64.7076	0.7925	35.1796	69.4027	0.6679	11.3545	4.6131	66.5987	0.3497
EL609341.1	16.0915	6.8650	8.0895	12.1669	15.5799	5.7972	12.1824	2.0968	18.0588	6.3455	7.4078	9.9928	11.8966	15.7816	8.3440	7.6380	19.7200	13.5096	21.2577	32.5633
EL609344.1	5.7137	4.3212	3.5076	7.9484	4.5073	5.4698	4.1210	4.5747	5.2981	3.6481	5.9922	5.4446	6.2210	4.2960	6.2280	9.5129	9.6144	8.7391	7.0449	6.9301
EL609345.1	1104.6003	959.2160	872.2499	905.7965	1156.5880	878.3035	707.9037	843.6427	1182.4481	1422.9847	589.7177	1077.0685	941.1252	1033.5555	1261.6599	1263.4095	1647.3559	1101.9029	1496.0772	1570.8307
EL609346.1	23.1806	25.6198	13.0067	79.7443	12.9263	20.9045	22.8304	17.9327	17.5385	31.1963	23.8701	36.9764	10.6976	42.6318	25.9664	107.8033	97.6001	34.5373	11.8847	28.7152
EL609348.1	9.0184	6.6903	1.0301	11.7639	1.5137	9.3317	5.1136	2.8490	9.2963	4.9335	1.4424	4.5614	8.5985	14.1734	3.6944	9.7068	6.2416	16.3912	4.9910	5.4478
EL609349.1	3.9859	7.3967	4.1288	7.7998	5.9217	4.9004	5.0254	3.9973	8.9000	2.7743	7.8709	2.4228	5.8064	4.0498	7.1170	3.5470	3.4720	5.0855	3.2743	3.8828
EL609350.1	1670.6952	1142.2145	421.4967	1225.6556	907.8697	1231.0519	1012.3203	721.5666	1065.6163	558.9048	1597.5190	1070.4691	1640.9815	1310.8209	1976.0729	1748.4997	2131.4611	1952.7406	1594.4938	1396.5749
EL609351.1	0.9452	0.8992	1.6069	3.5215	1.7449	1.8154	2.2351	0.9673	3.6593	0.8269	2.2788	0.9521	0.7252	1.5375	1.0183	17.7477	8.3664	2.0077	0.2486	1.4229
EL609352.1	8.8079	13.9282	3.3038	20.8745	11.9591	8.5054	6.5308	5.8957	8.2350	6.9381	16.2186	10.3126	5.4623	5.0461	19.2646	21.7314	15.5326	14.5656	8.0852	8.5174
EL609354.1	29.2552	21.4554	9.7332	24.3728	29.7870	23.7155	12.6141	6.6826	16.3795	36.3622	18.3188	14.2262	16.7928	28.6794	22.5434	39.2294	45.4349	27.2995	20.0689	47.2348
EL609355.1	38.2436	25.9002	8.9819	32.6606	26.4262	20.6433	17.9882	15.1584	16.9841	34.1530	21.5579	29.7828	11.5901	11.8218	24.4684	45.8914	25.1591	31.9391	27.2295	35.4363
EL609357.1	47.6137	116.3150	0.0000	74.3429	51.9364	56.4317	67.0491	1.4921	0.0000	95.3664	182.9632	16.1351	11.0581	4.8162	11.7525	687.4903	17.7724	128.4971	17.5628	3.3882
EL609358.1	2.9767	6.5735	10.7041	9.4932	22.5458	2.2452	1.9920	8.3958	9.1037	7.6862	0.1943	14.9231	8.3168	13.3716	8.0822	15.0676	10.3077	5.8270	0.3390	10.0804
EL609359.1	1.6683	1.8476	0.6533	2.0286	1.5186	0.5735	2.8408	0.8513	1.9561	1.9317	1.1853	0.6562	1.9715	1.4731	3.2422	3.0861	2.5716	2.0863	1.2957	1.4050
EL609360.1	1.1820	0.9266	0.6823	2.2655	0.7271	1.4893	0.4330	1.5339	1.0445	0.4792	2.1795	0.6723	0.6741	0.6703	0.9781	5.8008	3.4528	0.6428	0.0000	1.7211
EL609361.1	9.5884	17.2916	5.9742	10.8492	2.8427	9.7658	12.9333	10.6207	0.1081	87.9605	13.0495	13.2153	4.1477	1.4389	39.6118	12.7765	15.2701	3.6805	70.0997	0.9736
EL609362.1	38.1218	294.8107	530.6956	349.4681	202.6628	277.0198	235.3941	239.6943	254.3564	157.2165	104.1793	97.2657	310.8526	137.5021	106.5177	273.7286	139.4720	46.2828	429.8938	0.3939
EL609363.1	1.9741	1.1231	0.9099	117.7936	140.4118	0.0000	0.0000	0.0000	0.0000	2.7128	35.0056	3.7298	19.8946	0.0000	26.0672	162.5657	199.7826	107.4321	10.9564	71.5581
EL609367.1	27.9671	37.1524	50.1997	42.0887	34.5082	31.0507	29.2414	50.6762	42.5306	34.7182	27.2345	81.9359	19.3249	49.5737	29.2466	8.7440	13.2829	46.9554	58.5454	19.5086
EL609368.1	31.3751	0.7817	17.3797	15.5542	12.3928	23.3851	0.6619	10.1503	12.2430	10.0660	5.6563	9.3766	22.5899	10.9920	25.2699	27.7970	28.2801	27.5438	17.6792	24.7277
EL609369.1	954.7960	1080.6395	493.6720	784.4929	919.1642	937.5805	850.4428	620.7422	940.2916	450.5830	1415.7305	603.3325	1424.1669	830.8887	1465.8560	1193.5514	1562.8873	891.7355	974.0224	1040.1950
EL609371.1	291.2592	173.8414	70.4268	272.9596	149.8673	192.5782	187.2988	120.2604	195.4968	94.1767	229.8748	208.8860	263.0951	265.2267	207.6279	299.0978	327.4373	431.1061	327.4436	200.3697
EL609373.1	3.3076	6.7339	2.9491	3.6786	1.2924	1.3709	8.7911	2.4819	2.2478	3.4762	1.8994	8.4569	7.2568	2.3123	14.4022	4.0231	17.0946	1.7097	11.6053	8.9518
EL609374.1	116.4969	44.3237	43.7046	11.6310	426.9101	76.6138	77.2045	90.3572	130.8378	86.6924	85.8100	281.6465	27.3428	139.9380	83.4434	129.8841	62.6671	496.3897	309.7230	72.8821
EL609376.1	0.0000	6.5383	0.0215	7.7603	8.3790	0.0000	3.4790	0.0000	9.1512	0.2810	0.3047	0.2675	26.4525	0.1058	31.5783	3.6207	7.6246	21.9816	26.0480	0.0519
EL609377.1	3.3488	0.0000	2.9083	4.0624	0.0000	1.7603	0.1561	2.6037	0.6072	0.9389	2.5288	0.5945	0.6201	2.4523	0.2203	6.2277	8.8472	0.0000	0.8244	0.4834
EL609378.1	5.0807	4.2647	1.9894	4.9996	2.1209	5.7339	4.9735	5.5083	1.8673	3.1380	13.2871	3.2012	5.1392	7.2753	4.6003	7.6341	8.2296	7.2442	3.2421	4.5029
EL609380.1	62.4239	31.2296	36.5774	118.5797	39.1874	45.7729	50.3615	47.7064	53.2440	44.1671	78.3247	40.6407	68.7884	72.9155	115.6796	154.0914	167.9827	136.1749	81.0398	34.8343
EL609381.1	7.7121	9.6631	4.0759	4.6500	11.5932	10.2857	12.1303	0.4951	8.9025	9.1756	6.1575	5.0767	8.6342	7.4134	12.0928	5.6547	8.3726	10.4623	17.2022	10.0947
EL609382.1	43.2337	72.3842	18.3245	0.0000	241.5377	85.7281	133.1877	119.7230	36.8676	47.5812	72.5341	26.2866	55.1501	19.9172	28.6554	42.4965	3.0284	52.5748	14.8994	80.5973
EL609385.1	5.7754	4.4769	4.3181	1.2372	8.0597	10.5502	5.7473	6.3623	4.4104	0.7929	5.6588	28.0361	2.4783	1.2448	1.4477	4.1363	0.6633	4.3553	9.5578	1.6754
EL609386.1	71.6692	1.8762	1.7937	72.9236	24.3313	78.3265	0.1771	0.0000	0.0000	21.2840	46.8618	26.5745	11.7315	0.0000	116.4922	177.9563	72.5522	45.3214	107.2308	23.2083
EL609388.1	0.1942	0.2824	9.9908	2.0303	6.0247	0.0044	2.0090	3.7912	4.6312	8.8616	2.3991	0.0000	6.9574	3.3099	12.1651	3.2899	13.1071	12.2753	2.6004	16.0920
EL609389.1	0.0000	13.6584	0.8731	8.8153	9.3570	0.0000	6.8569	0.3226	0.6248	4.3396	3.5591	4.1757	7.8012	3.4839	9.7234	0.8812	8.8931	14.1501	8.6829	7.7453
EL609390.1	2.8368	0.4496	0.5469	3.7698	0.0656	1.7739	0.0555	0.9813	0.6285	1.0863	0.9280	1.1253	1.1607	1.1767	0.4269	6.9623	9.1853	0.5263	2.0090	2.4223
EL609391.1	3.1221	16.2994	7.0415	8.5717	8.1091	6.6781	6.9404	5.0327	7.7091	7.7788	6.8777	5.9794	4.8450	7.5647	6.5108	5.9720	9.1119	2.8923	5.4848	4.0152
EL609393.1	3.3657	2.9857	2.2836	1.1542	3.4727	4.6842	2.0608	2.3023	4.9167	0.8742	1.3486	4.4757	3.1208	2.0724	1.6133	1.3060	0.5804	2.2821	2.7855	2.3783
EL609394.1	9.8916	14.5609	0.3725	4.4923	6.5491	6.0995	6.2490	5.4751	0.2367	15.8573	14.4307	5.4166	6.9075	4.3242	8.3441	9.0605	5.7371	11.7078	7.9058	8.6634
EL609395.1	0.3400	2.8789	0.0187	6.2615	3.0238	0.0000	3.7959	0.0000	0.2597	0.2973	3.2683	0.9522	1.9346	0.0000	0.8323	16.3345	9.9841	1.2897	0.0000	7.6486
EL609397.1	46.4367	28.7388	11.4138	340.6667	23.8507	15.7763	23.2587	12.6795	98.2730	16.1587	177.7644	167.6078	0.0011	346.1813	28.1742	30.8924	196.1273	176.6425	68.4676	50.4911
EL609399.1	5.0684	8.1268	6.3242	1.8964	4.4649	3.9012	22.0835	10.3062	7.0344	3.8157	7.8471	3.5958	9.4682	6.0792	1.8127	2.2825	1.1994	5.4975	1.3933	15.4768
EL609400.1	0.4091	0.0469	0.0000	0.0000	0.8015	0.0000	0.0000	0.0000	0.2628	0.2942	0.1746	0.6053	0.4661	3.4174	5.9960	0.9719	4.4175	1.0110	0.0000	2.8750
EL609401.1	2.3255	2.5574	1.1105	2.6549	0.9733	2.2990	5.5881	1.8175	2.5311	2.6536	3.4330	2.4242	0.6820	1.5660	3.5537	4.6126	2.1901	3.8546	1.4639	1.8655
EL609403.1	2.6674	0.7447	1.3103	2.6699	0.9358	0.3599	1.3064	1.2240	1.0385	0.7176	1.9337	0.7489	1.1253	1.2920	1.2232	6.4754	7.2568	0.0000	0.1025	2.4589
EL609404.1	47.0991	23.2203	26.8956	42.4365	26.5697	72.5424	28.3759	56.2568	59.7532	5.7616	47.7657	43.6303	29.6747	25.8502	2.1440	125.6758	31.2258	25.3373	16.4010	29.3753
EL609406.1	1.4848	5.5184	1.2654	0.2928	1.3939	1.5009	7.8502	1.9309	0.0000	6.9227	4.3819	5.9319	6.6294	0.0000	7.2945	1.2779	2.2284	1.1423	5.2976	5.1735
EL609408.1	24.5299	23.3485	18.8900	33.5493	31.9695	18.8179	17.8079	14.0317	23.6550	13.7395	13.2700	36.2135	26.4419	18.8922	34.8228	44.8391	30.4390	19.7629	6.3854	49.6985
EL609409.1	6.3294	3.9595	3.1622	25.2999	6.2263	5.5706	4.0532	9.1678	19.8232	0.3981	21.8788	27.0844	0.5172	27.4995	0.6357	23.0986	42.6283	20.3486	34.1764	1.3550
EL609411.1	421.2930	252.4362	303.2782	398.5222	316.2130	341.5676	201.7450	273.9512	347.6362	396.1780	241.7311	340.1677	374.8120	341.1356	392.2002	433.8896	628.6158	424.4699	507.9349	660.3629
EL609413.1	7.1330	4.2076	5.2974	22.3621	0.2225	10.5903	2.7965	0.2889	15.6547	18.1303	2.5003	5.6728	0.0000	25.3548	25.8534	3.0586	13.4783	2.6131	7.9474	0.3438
EL609414.1	4.7186	0.0159	0.9478	2.4355	1.1509	4.9377	0.8893	0.2303	1.8735	0.5054	4.0863	0.5083	2.0785	5.4215	2.1590	1.8100	1.2600	5.0247	1.4529	0.3700
EL609415.1	30.1943	42.4339	29.7156	96.9636	59.4072	69.7083	32.8686	14.8491	8.9753	65.1018	48.7017	36.9767	58.7994	23.4831	59.6545	77.4951	26.0352	65.1415	14.0302	23.0864
EL609417.1	201.6515	179.8401	208.0626	454.5436	207.2171	173.1490	200.0567	163.5935	241.6139	265.8505	188.8283	203.1012	213.6913	264.5730	306.7092	722.6027	902.3753	256.5056	295.9988	192.5132
EL609418.1	12.0435	18.8359	7.0961	30.7695	14.6731	12.1658	12.3080	6.1911	12.6820	17.8005	8.1432	18.6533	13.3938	16.6359	22.1401	18.7722	19.2562	29.5046	15.2235	15.0860
EL609419.1	7.6536	21.7710	3.0518	7.2808	26.3759	5.6354	20.0804	7.3348	15.3377	18.8956	21.6985	0.0000	23.9961	14.5087	24.2742	52.4672	15.7057	18.3068	0.0000	28.4632
EL609420.1	51.1627	54.1851	17.1799	72.0792	36.7187	40.6176	35.8447	13.4775	39.1690	50.0534	40.9072	61.2789	24.0196	62.9724	63.5002	57.5610	130.0595	64.1437	125.3892	50.6559
EL609421.1	3.8837	0.0549	0.0809	0.0000	1.4143	0.0000	1.7835	0.0000	0.0000	6.1675	0.0000	0.9260	2.1244	1.9218	2.7463	2.5753	4.5158	3.0007	6.0570	4.1850
EL609423.1	15.0692	1205.9837	19.8415	236.9974	199.9696	71.5868	369.1240	15.6871	80.2015	54.0053	153.9942	175.2072	252.0415	347.8452	160.9268	61.5257	260.0250	478.5701	207.6103	96.0347
