	SRR21374326	SRR21374327	SRR21374328	SRR21374329	SRR21374330	SRR21374331	SRR21374332	SRR21374333	SRR21374334	SRR21374335	SRR21374336	SRR21374337	SRR21374338	SRR21374339	SRR21374340	SRR21374341	SRR21374342	SRR21374343	SRR21374344	SRR21374345
XM_067089063.1	117.33	0.00	7.13	0.00	27.32	105.24	0.00	22.18	154.61	96.66	162.82	268.81	0.00	37.09	0.00	0.00	0.00	81.48	0.00	12.66
XM_067089064.1	0.00	90.26	48.37	68.15	67.81	0.00	61.67	45.16	281.53	258.38	351.59	233.59	213.33	0.00	77.30	99.14	311.20	0.00	29.55	24.38
XM_067089067.1	42.75	18.28	0.00	8.70	15.04	12.02	16.18	4.09	212.66	268.45	149.84	143.07	153.59	0.00	0.00	9.79	110.85	38.09	10.26	0.00
XM_067089069.1	0.00	3.00	1.00	3490.67	4933.65	3963.08	3360.27	3777.30	2.00	0.00	1.00	0.00	13.00	1621.79	2566.32	2664.73	2.00	0.00	2250.16	1814.88
XM_067089070.1	1325.45	2079.55	292.14	253.84	1028.44	704.45	430.49	477.07	0.00	0.00	0.00	7.70	0.00	182.13	135.65	53.97	33.99	1316.21	98.93	127.67
XM_067089073.1	191.34	202.00	87.00	313.08	763.57	434.00	352.85	299.00	169.11	119.04	314.68	170.01	155.89	211.00	214.00	581.26	373.00	195.00	91.00	246.00
XM_067089094.1	95.46	27.00	32.72	44.03	49.85	26.00	25.00	34.00	985.37	453.36	831.99	662.95	1644.03	23.53	33.01	35.00	192.75	78.26	22.00	28.00
XM_067089097.1	106.43	61.95	26.84	128.25	132.50	134.37	47.32	81.38	223.22	131.71	276.49	172.87	159.86	133.69	39.63	110.56	79.07	52.41	0.00	77.32
XM_067089104.1	252.39	150.05	52.88	357.10	325.55	98.01	157.80	112.62	288.89	510.98	685.68	397.62	592.36	226.42	363.86	465.31	457.08	228.53	257.18	283.37
XM_067089120.1	19.00	43.00	20.00	241.08	52.00	44.00	70.00	80.45	36.00	30.00	85.99	38.00	48.00	109.00	121.00	13.00	13.00	9.00	106.00	76.00
XM_067089128.1	473.14	310.00	727.05	458.90	702.00	424.55	318.32	423.04	83.00	53.00	261.98	70.00	176.00	565.79	672.00	504.66	396.00	576.00	440.00	430.01
XM_067089130.1	54.00	70.00	47.00	176.00	216.33	135.99	102.00	140.74	34.00	22.00	25.00	26.00	32.00	93.97	103.01	49.01	138.15	74.00	103.00	83.51
XM_067089141.1	303.86	484.20	357.82	182.89	148.49	207.66	260.48	266.79	63.56	21.64	132.68	64.79	71.60	97.48	93.19	157.00	234.68	330.95	49.22	114.34
XM_067089144.1	890.41	19.95	5.84	619.06	116.20	50.77	68.13	15.21	492.33	757.63	3585.87	1991.36	2055.47	811.25	239.55	104.08	5956.41	820.32	57.99	41.90
XM_067089164.1	144.69	47.00	29.00	51.00	48.00	29.00	29.00	29.00	1321.24	1474.24	1321.82	1297.42	1193.90	43.00	43.00	61.00	764.81	265.00	28.00	33.00
XM_067089166.1	44847.09	29671.86	36283.64	0.00	1.00	0.00	6.00	2.00	156.00	137.00	105.00	144.00	288.00	0.00	7.00	3.00	33.00	24731.28	2.00	0.00
XM_067089167.1	523.62	1620.74	921.64	0.00	0.00	0.00	0.00	0.00	8.29	8.56	2.00	12.12	33.30	0.00	74.02	7.24	0.99	649.89	0.00	0.00
XM_067089168.1	2563.68	5557.95	3509.13	3.00	4.00	1.00	1.00	0.00	45.71	3.62	6.03	35.83	52.80	0.00	194.09	5.16	10.09	2338.44	0.00	0.00
XM_067089169.1	5580.93	5873.35	11387.04	0.00	4.00	0.00	0.00	1.00	2343.86	1092.29	599.72	1200.00	1370.19	0.00	1074.02	95.37	19.28	4536.41	0.00	0.00
XM_067089184.1	255.83	534.18	339.71	1229.97	2831.28	639.29	949.05	731.91	4.50	0.00	0.00	4.00	0.00	957.61	866.67	0.00	30.54	264.28	607.50	979.26
XM_067089189.1	380.00	163.00	88.98	145.00	217.00	126.73	95.00	92.00	564.53	677.59	703.94	504.58	440.36	77.32	127.00	162.00	637.85	326.01	38.00	77.04
XM_067089190.1	190.37	237.02	64.55	28.56	109.56	32.91	4.78	20.75	159.40	647.09	1099.97	194.96	156.46	3.27	116.89	164.89	279.58	452.66	15.96	26.94
XM_067089191.1	177.29	4.94	64.03	20.72	0.00	5.55	12.06	0.00	1304.47	1375.41	921.16	745.55	1229.78	8.47	37.06	20.06	457.77	95.86	31.64	5.29
XM_067089193.1	206.59	310.63	84.66	216.60	548.43	153.89	348.63	192.04	327.57	375.98	625.79	272.60	206.22	129.03	310.75	567.45	395.52	282.42	91.21	113.74
XM_067089194.1	99.62	0.00	20.27	0.00	33.01	0.00	33.00	0.00	293.08	492.38	656.94	541.72	495.30	0.00	28.00	0.00	221.40	60.34	0.00	0.00
XM_067089200.1	0.00	15.21	6.75	7.47	0.00	0.00	0.00	0.00	434.28	395.87	259.27	306.59	361.84	0.00	0.00	15.38	36.68	9.72	0.00	13.18
XM_067089202.1	1262.16	1681.44	1241.13	974.98	885.15	371.95	399.18	612.17	2974.28	3928.61	4422.05	2571.72	3619.25	530.98	135.23	1683.40	452.69	1737.77	654.71	540.12
XM_067089203.1	4284.18	4617.67	2858.22	1821.44	4173.64	1948.59	1441.08	1567.11	9226.12	8834.58	9687.19	6824.86	10199.80	1651.64	571.09	4105.80	2696.09	3225.49	1309.87	2233.22
XM_067089204.1	51.95	28.51	24.25	52.58	64.33	31.77	15.73	33.34	379.90	586.22	485.84	438.47	519.21	32.51	0.00	27.64	0.00	76.30	62.91	40.95
XM_067089205.1	108.51	124.00	89.51	288.00	485.00	246.00	168.05	166.00	143.79	149.00	384.15	138.00	233.73	158.01	214.56	491.32	341.33	117.00	132.00	160.06
XM_067089210.1	44.11	742.20	101.40	42.88	113.27	0.00	14.73	29.17	27.59	0.00	0.00	8.37	0.00	108.65	64.99	62.94	46.72	427.16	33.45	22.20
XM_067089221.1	17.00	19.16	0.00	5.91	0.00	0.00	5.91	15.13	963.13	663.79	758.89	686.59	689.03	0.00	60.14	0.00	4.96	31.25	0.00	41.67
XM_067089240.1	1737.97	826.22	462.72	320.62	733.53	1009.60	373.36	337.24	181.19	150.95	546.02	160.28	572.55	157.78	376.85	740.37	639.27	837.26	51.63	348.24
XM_067089241.1	3582.48	5001.39	2028.74	1831.31	2760.15	1225.53	1479.04	1421.06	2207.71	1260.48	978.64	1963.60	2486.07	2132.24	2439.31	1504.77	5637.58	2683.72	2254.84	1712.50
XM_067089256.1	495.03	272.00	167.63	1570.99	2370.88	1367.78	1096.49	1156.40	727.04	677.41	1111.72	589.81	811.08	1462.97	1036.52	1102.60	901.19	408.00	851.78	900.82
XM_067089257.1	1.00	0.00	0.00	1196.25	61.00	395.17	401.16	257.26	11.00	2.00	3.00	2.00	1.00	533.59	294.03	1773.21	43.00	4.00	251.00	98.05
XM_067089271.1	61.00	39.00	14.02	29.00	37.00	19.00	37.00	24.00	187.00	276.00	220.00	227.00	182.59	27.00	24.00	48.56	202.73	33.00	7.00	14.00
XM_067089274.1	592.25	392.15	356.59	0.00	4.01	4.00	1.00	0.00	0.00	2.00	13.97	7.80	1.00	2.00	0.00	5.00	0.00	557.56	1.00	2.00
XM_067089275.1	0.00	0.00	2.00	53.00	253.07	44.00	42.00	346.00	0.00	0.00	0.00	0.00	0.00	22.00	19.00	10.00	0.00	0.00	4.00	24.00
XM_067089279.1	14.00	0.00	0.00	2.00	0.00	1.00	1.00	5.00	60.00	18.00	53.01	35.00	56.00	7.00	2.00	1.00	36.01	44.09	0.00	0.00
XM_067089286.1	113780.89	8650.38	42084.30	2.00	0.00	0.00	1.00	0.00	1.00	0.00	2.00	5.00	2.00	0.00	2.00	0.00	236829.70	69617.07	1.00	0.00
XM_067089294.1	232.79	176.24	223.86	205157.86	8670.02	27162.22	7542.23	43820.33	634.42	105.32	148.06	184.39	250.20	169488.41	77864.46	3406.85	1300.26	158.19	140116.72	20342.04
XM_067089297.1	31624.32	69377.08	27187.17	7043.39	10698.04	5439.38	4561.87	2921.44	510.59	172.50	3443.31	783.70	1169.27	2153.23	5028.63	6673.73	6671.26	31423.18	933.25	1148.95
XM_067089308.1	935.52	665.62	553.47	256.48	364.74	198.67	144.96	125.17	959.97	901.42	7397.70	930.93	4053.61	150.20	272.02	289.59	1926.33	792.10	104.38	163.98
XM_067089313.1	122.52	213.03	113.47	120.11	218.38	111.92	173.64	130.26	30.74	22.00	27.00	39.74	48.89	44.77	996.46	103.30	1359.91	198.18	68.34	65.14
XM_067089323.1	44.20	4.63	26.15	3.32	12.99	13.88	10.34	19.21	0.00	0.00	2.76	5.02	0.00	0.00	1040.45	16.12	1363.99	18.13	2.44	10.18
XM_067089326.1	2.00	0.00	0.00	1157.35	2.00	1.00	6.00	3.00	5.00	0.00	0.00	1.00	0.00	1643.34	77.81	1963.23	1.00	2.00	1929.37	0.00
XM_067089330.1	104.00	77.00	69.09	37.00	49.00	32.00	29.00	23.00	67.10	36.00	110.47	63.00	69.92	0.00	23.00	364.00	47.00	74.00	14.00	23.00
XM_067089333.1	115.00	98.00	11.00	59.00	34.00	12.00	26.00	6.00	14.00	8.00	140.03	119.00	9.00	44.32	31.00	4607.31	318.06	309.00	25.00	8.00
XM_067089337.1	1818.45	2445.96	2566.65	1309.28	2252.50	985.28	1086.88	1186.28	1454.39	990.65	1901.80	1297.13	1481.88	887.49	1093.78	5004.00	1840.15	2115.73	703.43	869.21
XM_067089339.1	310.19	277.00	152.96	304.00	338.00	227.03	181.00	170.00	287.04	336.42	584.66	336.50	383.31	71.30	50.49	268.23	713.93	328.20	103.93	88.33
XM_067089341.1	156.88	48.00	53.78	115.41	123.22	38.24	55.97	66.05	1066.70	802.77	1297.80	1093.39	1173.97	77.00	89.49	192.63	470.74	158.98	0.00	58.53
XM_067089349.1	170.05	154.00	116.00	171.28	164.00	100.29	74.00	94.00	393.41	485.00	529.00	417.17	367.64	102.34	148.07	142.00	419.51	239.00	77.01	132.00
XM_067089350.1	279.48	89.26	135.90	228.31	559.14	162.03	180.13	175.88	543.63	637.80	743.90	513.01	565.03	104.98	112.93	335.29	374.91	250.83	109.69	140.54
XM_067089351.1	321.74	164.74	164.10	229.73	508.86	340.95	213.27	288.12	392.38	715.87	541.10	405.91	801.36	248.45	283.07	178.72	521.00	274.17	146.31	139.46
XM_067089352.1	216.00	146.70	103.99	110.97	242.00	89.14	94.05	88.00	303.47	391.98	265.00	210.00	338.38	97.00	138.00	147.00	481.03	227.11	52.00	93.00
XM_067089353.1	15.00	1.00	24.00	10.00	7.00	4.00	3.00	5.00	4.00	6.00	391.13	8.00	262.76	16.00	4.00	183.00	44.00	9.00	4.00	2.00
XM_067089354.1	19.00	11.00	15.00	789.92	1260.01	2057.66	1184.19	1520.47	68.00	186.00	5.00	10.00	53.00	844.85	633.00	883.99	260.04	139.00	927.00	739.11
XM_067089355.1	3.01	3.00	88.00	94607.15	49266.26	96435.98	43633.18	147745.76	230.00	15.14	2.02	0.00	0.00	77424.25	38187.11	59241.84	3.00	10.94	45360.75	24323.65
XM_067089356.1	54.66	37.00	34.00	60.00	83.00	59.00	49.00	46.00	738.72	688.15	1096.55	1103.23	1119.41	96.00	14.99	158.84	150.89	0.00	39.02	0.00
XM_067089357.1	184.99	48.00	69.00	105.33	132.39	69.88	43.96	76.71	367.00	568.86	310.99	429.13	289.93	102.13	127.85	134.78	335.11	116.06	77.30	95.22
XM_067089358.1	87.00	43.00	23.00	9.00	15.00	8.00	3.00	6.00	397.00	351.03	429.00	395.00	360.80	8.00	10.00	27.00	133.00	76.00	9.00	20.00
XM_067089363.1	189.33	110.17	0.00	0.00	0.00	0.00	0.00	105.94	1273.09	1689.71	1080.52	1582.23	2147.89	0.00	0.00	0.00	0.00	291.02	11.71	0.00
XM_067089370.1	0.00	0.00	74.72	85.18	99.34	53.33	0.00	0.00	1845.86	1340.23	865.19	1067.69	1119.32	0.00	0.00	0.00	482.95	0.00	0.00	0.00
XM_067089378.1	480.80	432.37	154.00	854.07	558.25	143.76	86.00	119.73	343.94	134.36	358.08	384.77	502.00	1017.03	710.93	6573.67	691.80	330.39	951.43	265.24
XM_067089383.1	214.25	0.00	0.00	36.98	38.06	0.00	0.00	0.00	877.89	1472.33	1719.38	1322.90	1915.05	0.00	0.00	64.11	0.00	222.32	0.00	0.00
XM_067089385.1	0.00	108.78	0.00	0.00	73.74	0.00	0.00	5.66	283.62	498.94	417.14	431.95	744.80	0.00	53.74	0.00	69.12	0.00	0.00	0.00
XM_067089400.1	235.83	0.00	1.00	0.00	0.00	0.00	1.00	0.00	173.63	127.26	87.76	138.42	224.99	0.00	0.00	0.00	502.20	621.44	0.00	0.00
XM_067089415.1	126.94	76.24	119.96	87.81	122.67	55.58	54.31	63.78	656.33	800.26	516.59	598.13	560.90	72.47	95.23	130.55	225.40	151.49	41.48	0.00
XM_067089416.1	80.06	125.10	29.10	117.19	192.77	12.87	281.99	156.77	31.00	0.00	37.00	56.00	37.70	16.86	43.00	551.87	515.87	216.24	0.00	0.00
XM_067089421.1	3682.56	470.54	817.42	97597.00	923681.64	269842.88	386663.16	372598.17	5770.18	971.90	94.24	3477.06	933.40	71687.72	76159.44	24986.08	1378.53	4953.57	40806.03	52629.19
XM_067089423.1	98.00	96.58	64.61	1982.72	7776.62	5281.38	2717.32	5204.98	74.69	204.67	49.65	920.76	102.92	302.80	1586.05	1945.73	659.98	465.68	876.13	2782.46
XM_067089424.1	0.00	0.00	0.00	5645.26	9234.95	1066.04	1548.47	3469.40	10217.08	8947.46	5582.96	8157.43	11475.01	1446.05	2737.86	39.03	0.00	2.00	1339.45	2603.84
XM_067089425.1	4.00	6.00	16.00	8543.91	23406.99	8367.55	9143.26	18784.40	14.00	2.41	1.00	5.00	22.01	5666.34	7866.53	240.00	0.00	8.00	5503.35	4719.22
XM_067089426.1	40.82	27.57	33.30	11.69	50.12	15.73	9.79	9.36	13.00	16.29	104.43	25.32	20.04	32.83	25.77	802.61	156.11	12.01	16.60	12.51
XM_067089427.1	0.00	2.00	30.00	6761.09	57588.01	17814.58	21009.29	42484.59	35.20	5.00	2.00	5.00	2.00	9935.40	6896.34	133.01	0.00	1.00	739.06	1016.02
XM_067089444.1	2464.65	4647.50	2365.28	563.75	350.71	320.20	387.87	334.25	52.79	6.69	463.81	861.68	5.00	169.97	24966.67	349.30	7796.34	2257.40	298.38	187.32
XM_067089445.1	141.65	0.00	62.00	5.53	0.00	22.57	0.00	15.85	424.97	204.39	274.68	186.05	285.00	0.00	0.00	28.91	616.52	104.02	12.00	0.00
XM_067089465.1	68.00	14.00	20.00	81.00	60.00	31.00	23.00	15.00	1715.90	1672.60	1245.07	1095.18	1434.66	91.00	72.00	59.00	127.00	61.00	58.00	51.00
XM_067089466.1	909.42	576.24	447.05	731.07	1091.01	675.80	529.56	747.35	811.56	690.26	865.78	679.01	748.27	521.29	730.04	747.48	1823.22	1005.00	342.12	553.92
XM_067089467.1	926.29	708.49	576.29	567.18	236.25	217.46	143.18	164.74	686.43	590.14	2195.85	633.29	1211.58	149.55	192.97	409.48	1108.00	895.97	59.76	320.46
XM_067089472.1	377.46	273.67	119.64	93.37	109.55	96.54	80.17	139.70	611.39	475.18	648.28	501.22	463.18	0.00	110.40	130.50	555.12	318.30	59.92	63.87
XM_067089473.1	145.00	16.00	37.00	21.00	19.80	6.00	8.00	16.00	751.57	823.35	668.24	609.56	1034.20	26.64	34.00	21.00	668.49	139.11	18.00	17.00
XM_067089474.1	7.00	4.00	3.00	165.00	16.00	34.00	8.00	4.00	14.00	6.00	14.00	4.00	17.00	384.00	182.05	351.00	37.00	11.00	881.01	18.00
XM_067089475.1	160.19	220.78	231.20	468.61	672.14	423.68	209.52	139.88	281.54	19.39	197.26	123.44	119.86	88.81	0.00	140.97	191.00	99.12	46.66	115.03
XM_067089477.1	0.00	0.00	0.00	340.02	1964.36	1071.28	621.37	267.93	0.00	0.00	0.00	0.00	0.00	270.13	196.31	1626.63	0.00	0.00	61.64	271.59
XM_067089478.1	54.84	8.67	0.00	8.11	98.01	9.45	41.10	29.74	458.65	300.49	406.60	420.18	430.31	0.00	0.00	0.00	94.63	0.00	0.00	0.00
XM_067089485.1	1325.56	1205.45	399.20	1659.67	4021.33	1701.49	1496.30	1037.46	155.69	255.13	665.00	326.34	741.55	719.73	1140.16	1448.98	1673.08	1444.84	0.00	786.02
XM_067089490.1	320.14	415.85	207.47	572.80	1419.39	260.83	0.00	325.08	491.79	112.54	308.21	263.52	327.52	393.47	363.45	440.10	370.61	480.67	422.42	513.05
XM_067089491.1	0.00	0.00	0.00	588.47	1539.68	699.75	1074.76	408.35	9.85	0.00	0.00	28.36	0.00	248.91	243.19	353.09	0.00	0.00	0.00	248.44
XM_067089492.1	284.00	220.00	158.00	291.99	398.00	238.94	176.00	210.00	1269.97	1606.43	1720.11	1157.62	1587.29	235.00	321.45	1259.31	527.26	294.00	185.08	264.98
XM_067089493.1	8355.61	7687.37	4919.34	2397.16	2996.31	1710.56	1198.71	1964.20	2645.45	2634.67	1862.46	2342.62	2823.07	2499.92	3509.33	4690.74	10566.51	6936.72	2837.25	3392.84
XM_067089495.1	126.00	8.00	5.00	155.00	241.00	210.53	284.00	321.00	334.81	22.00	427.08	232.36	286.36	35.00	113.00	24.00	169.14	167.00	60.96	141.29
XM_067089496.1	0.00	8.45	1.96	1699.93	2344.36	2481.32	2440.08	3130.54	0.00	0.00	0.00	0.00	0.00	1420.76	1633.48	250.66	0.00	0.00	904.82	1160.89
XM_067089497.1	0.00	3.31	8.40	491.37	1428.07	866.81	818.92	1169.57	0.00	0.00	0.00	0.00	0.00	361.91	448.95	84.56	0.00	0.00	421.91	434.86
XM_067089498.1	0.00	0.00	4.79	532.59	2030.31	1515.91	1195.75	1408.64	4.94	0.00	0.00	0.00	0.00	414.61	691.83	190.59	7.74	0.00	572.90	587.89
XM_067089500.1	29.48	6.24	19.85	1318.38	1371.26	1493.42	1257.94	1507.85	0.00	0.00	0.00	0.00	0.00	677.78	1305.14	112.97	80.53	59.58	706.57	1033.72
XM_067089501.1	24.81	0.00	0.00	71.99	175.13	73.48	63.76	151.11	6.06	13.00	7.01	5.00	1.00	34.99	126.14	53.79	0.00	0.00	37.39	76.33
XM_067089502.1	251.24	222.00	152.00	1195.61	191.32	122.00	124.03	146.00	794.28	851.00	789.00	794.54	848.01	481.23	330.28	1182.31	104.85	219.00	190.35	232.74
XM_067089505.1	454.38	370.10	183.31	411.63	828.45	343.70	294.93	248.25	377.60	476.86	701.22	368.65	488.53	342.46	343.02	741.73	1273.45	423.61	275.20	303.03
XM_067089509.1	997.47	370.55	362.80	673.19	397.36	412.39	292.25	353.67	1906.63	1938.54	1849.77	1603.86	2447.81	447.04	504.36	714.94	2626.75	942.00	262.16	356.93
XM_067089517.1	175.31	83.30	70.48	84.45	16.52	0.00	14.11	24.43	27.41	0.00	21.95	0.00	0.00	50.15	1600.97	224.66	221.00	180.37	55.23	20.34
XM_067089518.1	8128.48	4025.33	5825.41	5267.72	7507.68	5459.19	7566.31	4810.55	1053.19	621.69	2712.85	1782.30	5313.72	3543.17	4043.80	8812.64	9498.07	4670.91	3193.98	7112.95
XM_067089519.1	206.00	42.00	44.50	10986.79	1045.00	1080.84	471.93	621.77	135.96	152.01	119.00	42.00	167.42	2337.79	3885.33	73.00	284.43	92.00	3831.78	2547.28
XM_067089520.1	45.00	15.00	4.00	6061.15	36.00	45.00	45.00	41.00	19.00	12.00	5.00	2.00	25.00	5217.39	6553.84	369.00	84.04	13.00	6137.38	3321.47
XM_067089521.1	11.28	13.69	0.00	77.06	30.19	22.76	29.94	25.56	4.68	1.96	4.52	8.04	9.62	88.09	29.73	8.73	32.92	31.65	10.93	2.26
XM_067089526.1	4.00	3.00	1.00	10169.15	4597.49	5356.18	5165.15	8377.97	17.00	5.00	3.00	3.00	6.00	3906.21	5696.68	281.00	9.00	2.00	3567.72	4952.62
XM_067089527.1	240.00	155.94	132.00	531.49	916.00	533.01	570.78	375.18	1795.37	1539.14	2697.66	1842.27	2260.61	444.02	438.00	7249.90	395.87	208.09	323.37	427.69
XM_067089529.1	19.00	0.00	0.00	12.64	70.66	66.58	33.69	59.42	35.18	85.01	197.45	188.72	188.62	7.81	0.00	0.00	58.03	65.00	0.00	11.85
XM_067089530.1	0.00	2.00	27.00	31171.60	14632.06	18753.21	11025.18	35364.91	120.84	94.84	0.00	0.00	15.16	28557.86	16948.11	105.46	0.00	0.00	21509.74	3510.31
XM_067089531.1	0.00	0.00	0.00	1089.50	891.00	86.00	247.01	233.01	2.00	1.00	1.00	2.00	1.00	977.44	576.41	215.00	1.00	0.00	1649.07	89.00
XM_067089532.1	5.00	1.00	5.00	9538.46	2447.24	3805.28	1444.80	4217.85	67.02	60.14	38.55	30.28	33.41	10442.94	5822.72	370.47	9.97	12.00	8314.81	6967.46
XM_067089533.1	142.31	150.00	94.51	75.75	94.02	28.18	38.00	46.57	564.58	643.55	677.53	342.65	595.31	59.92	91.79	184.83	484.05	185.02	22.97	80.35
XM_067089558.1	336.93	159.00	169.00	280.00	375.00	191.00	160.01	168.01	586.41	644.32	844.96	513.02	652.43	179.00	251.07	314.10	823.35	324.00	175.96	139.02
XM_067089562.1	105.00	53.00	50.09	113.99	96.00	50.00	63.00	49.99	192.09	145.68	311.93	182.21	159.01	68.00	94.00	129.13	169.22	89.00	36.04	29.03
XM_067089563.1	20905.50	18374.82	20672.64	4734.17	6585.55	3329.91	2037.15	3211.30	8562.29	8922.28	6721.65	8686.57	9527.23	4338.78	10614.94	7933.39	21375.77	16525.95	5377.40	5399.85
XM_067089576.1	0.00	0.00	0.00	239.47	593.73	178.47	184.03	217.21	0.00	0.00	0.00	0.00	0.00	232.47	260.82	521.04	0.00	0.00	307.17	164.98
XM_067089585.1	0.00	42.00	3.00	477.43	376.32	233.72	186.03	295.90	0.00	51.93	0.00	0.00	30.77	224.80	114.87	143.99	0.00	0.00	0.00	126.47
XM_067089595.1	45.00	16.00	11.00	33.00	1903.00	475.20	1477.56	226.00	565.98	627.54	536.00	627.00	642.00	273.36	86.00	249.00	37.00	42.00	35.00	477.57
XM_067089596.1	27.00	3.80	28.00	18.27	10.00	0.00	7.00	2.50	76.00	125.66	72.48	70.11	164.48	1.94	6.00	77.91	117.00	81.00	0.00	4.15
XM_067089607.1	6.40	1.48	4.06	2.97	0.00	0.00	1.27	0.00	57.88	60.61	36.34	3722.35	31.30	2.23	4.90	2.24	2.51	10.52	14.57	0.00
XM_067089608.1	934.47	798.00	1029.05	1264.55	1701.73	866.85	654.48	894.24	173.95	122.35	373.56	259.40	407.31	1152.81	1437.85	1758.90	787.18	855.26	1071.20	892.25
XM_067089614.1	2091.31	1881.00	1261.48	309.91	881.66	460.11	240.33	386.41	2543.66	1909.07	2698.68	1913.69	2375.84	213.34	429.66	1059.59	2360.24	1845.48	130.00	126.05
XM_067089625.1	88.23	37.38	51.35	0.00	0.00	0.00	15.07	23.28	264.51	310.30	131.09	230.88	336.89	0.00	0.00	0.00	274.95	157.18	0.00	16.10
XM_067089630.1	157.46	114.99	193.43	86.82	135.97	68.12	45.28	77.80	418.11	659.50	184.51	572.62	635.37	99.03	106.94	47.66	190.22	169.34	100.68	163.84
XM_067089648.1	431.54	202.80	132.67	334.46	271.81	152.16	110.12	110.07	2178.03	2106.71	2042.86	2196.45	1934.55	275.78	122.38	249.78	1207.07	286.03	60.46	137.51
XM_067089649.1	296.79	0.00	138.64	0.00	0.00	0.00	41.15	107.93	781.47	755.06	741.21	408.31	1531.71	47.39	135.06	130.57	916.40	305.65	89.55	84.62
XM_067089650.1	119.83	122.20	64.70	0.00	27.20	11.89	0.00	0.00	13.68	118.39	142.23	82.91	34.11	0.00	32.56	44.71	144.05	158.35	0.00	0.00
XM_067089658.1	767.03	519.01	328.58	1014.20	1565.74	686.38	632.98	552.10	433.00	340.00	596.32	439.01	390.56	569.21	717.42	741.62	1115.88	721.88	316.00	647.42
XM_067089665.1	372.72	484.18	466.45	139.07	258.51	129.65	135.62	142.03	1591.17	1450.15	2248.40	1311.54	1877.62	192.88	150.07	126.58	445.78	529.21	97.63	130.10
XM_067089667.1	164.40	113.85	155.88	0.00	0.00	60.56	58.00	0.00	178.29	151.93	143.93	155.34	128.48	0.00	99.29	0.00	315.65	0.00	0.00	0.00
XM_067089670.1	218.48	152.90	179.12	174.73	112.47	90.45	82.00	91.51	413.73	205.03	402.65	237.70	457.22	110.41	100.63	100.56	348.03	280.32	85.06	92.94
XM_067089674.1	0.00	0.00	0.00	162.10	616.04	363.39	598.16	241.10	0.00	0.00	0.00	0.00	0.00	159.40	179.59	1326.06	30.80	0.00	75.00	306.86
XM_067089676.1	1644.35	1234.65	878.10	766.48	1767.51	666.82	695.15	726.84	651.68	730.16	878.83	585.63	737.31	861.73	1133.94	1678.36	2774.45	1885.67	666.24	599.76
XM_067089677.1	4064.28	4185.34	3539.74	2242.32	3317.70	1420.53	1166.43	1513.38	3283.53	2909.35	3897.11	3181.87	5487.82	2182.68	2373.78	3774.67	9148.60	5029.37	1855.39	2198.66
XM_067089678.1	270.00	136.69	116.00	481.50	370.12	215.00	212.43	296.85	1095.32	796.00	1215.00	888.11	1232.05	429.10	486.00	502.59	492.05	339.00	469.83	409.00
XM_067089680.1	0.00	0.00	5.00	9073.21	982.88	2122.05	1834.80	4130.81	12.00	18.00	9.00	3.00	1.00	5983.11	6459.67	3199.74	0.00	0.00	6446.81	2834.81
XM_067089684.1	102.40	9.59	52.18	57.63	45.42	71.32	12.65	42.09	857.68	663.67	268.88	359.60	434.13	66.10	79.86	51.06	240.95	29.31	28.65	0.00
XM_067089690.1	4460.28	13448.66	3937.63	4507.57	5832.32	2079.93	1573.87	2236.17	8979.13	12952.56	13053.38	10604.53	16510.46	2251.14	3561.00	3126.26	5619.67	2967.91	2513.78	2664.14
XM_067089694.1	758.00	242.64	239.00	398.01	603.00	339.16	278.01	349.02	1314.19	994.00	1768.89	1216.14	1500.37	349.92	272.00	551.52	1852.36	650.26	250.00	194.00
XM_067089695.1	409.31	190.09	241.50	408.68	467.06	207.22	187.20	175.10	1647.53	1670.03	1572.84	1380.23	2348.64	428.97	370.83	459.22	1238.58	489.48	328.28	382.95
XM_067089700.1	12.00	3.00	13.00	0.00	1.00	0.00	0.00	0.00	149.00	226.57	150.01	236.02	275.58	0.00	8.00	4.00	35.00	38.00	2.00	1.00
XM_067089701.1	0.00	0.00	0.00	9.39	12.00	0.00	0.00	0.00	346.24	193.00	682.00	115.00	445.00	0.00	7.00	7.22	38.35	6.00	0.00	0.00
XM_067089702.1	38.00	18.00	23.00	26.62	0.00	14.00	3.00	5.00	0.00	0.00	0.00	0.00	0.00	23.00	0.00	2000.97	158.11	0.00	7.00	11.94
XM_067089703.1	128.00	73.00	67.00	77.00	86.00	36.94	41.00	40.00	1378.71	974.56	1870.07	1113.97	1212.30	63.00	99.00	140.00	407.17	159.00	31.00	52.00
XM_067089704.1	870.00	163.00	174.50	896.64	2728.18	1994.87	2041.14	1877.04	2351.23	2338.56	2135.01	1857.31	2630.55	466.01	690.26	355.01	2878.74	1061.00	630.98	558.55
XM_067089707.1	253.88	94.67	110.00	138.34	177.21	157.78	87.37	248.00	182.00	109.07	117.05	86.00	158.87	155.75	160.65	110.14	502.78	185.19	148.53	76.22
XM_067089710.1	737.03	215.19	178.49	179.85	301.02	229.18	123.13	188.23	279.00	251.51	548.71	316.30	571.56	129.90	202.21	266.28	1156.71	595.43	82.91	216.96
XM_067089711.1	127.97	69.00	39.00	58.00	169.00	100.00	37.00	75.00	1313.63	1658.14	1021.44	1258.05	1255.72	71.00	159.00	118.00	415.97	173.00	75.00	92.09
