	SRR21374326	SRR21374327	SRR21374328	SRR21374329	SRR21374330	SRR21374331	SRR21374332	SRR21374333	SRR21374334	SRR21374335	SRR21374336	SRR21374337	SRR21374338	SRR21374339	SRR21374340	SRR21374341	SRR21374342	SRR21374343	SRR21374344	SRR21374345
XM_067128530.1	1.0258	1.8524	1.6865	2.2665	2.2248	1.9315	2.1240	2.8518	35.0379	46.8167	19.3657	33.7099	34.4263	1.2203	2.2438	3.6729	7.3896	4.1812	0.0000	3.0939
XM_067128531.1	2.9352	2.5298	0.9230	0.5794	0.9563	0.0000	0.7094	0.0000	2.8577	1.7143	5.6074	1.6614	3.8818	1.5534	0.7055	0.0000	1.5675	4.3164	1.1416	0.7755
XM_067128537.1	1.2163	0.2569	0.0000	0.3199	0.5741	0.6180	0.1011	0.4377	17.3766	22.5526	16.9163	16.3945	18.2430	1.4269	1.9557	0.8251	4.0161	0.6357	0.3923	1.0870
XM_067128538.1	3.1464	0.9381	2.0548	0.0306	0.0076	0.0414	0.0303	0.0512	31.4623	23.4731	17.1818	34.5987	24.7572	0.0462	0.1329	0.1633	7.2520	2.2243	0.0325	0.0000
XM_067128539.1	1.2606	0.4852	0.0000	0.0000	0.0000	0.1395	0.3442	0.4365	21.5982	16.2275	9.8633	12.0744	13.0372	0.4475	0.4482	0.0000	1.7925	1.3555	0.0318	0.2086
XM_067128540.1	0.4919	0.0000	0.0000	0.4044	0.0000	0.2538	0.1623	0.0000	7.1446	7.4457	5.9182	8.2189	6.3010	0.0000	0.0000	0.1347	0.0000	0.6649	0.0000	0.0000
XM_067128546.1	0.2173	0.6209	0.9179	0.1652	0.7982	0.6837	0.0000	0.8903	11.6774	7.4498	3.2625	13.5855	6.5218	0.6000	0.8698	0.0000	2.0943	1.8384	0.8166	1.0555
XM_067128557.1	1.6877	0.9566	0.8166	1.4072	0.7833	0.6344	0.8536	0.9714	4.0957	9.2259	4.9542	4.1463	4.3313	1.0942	0.9346	1.1914	2.8767	2.3971	0.6807	1.5864
XM_067128558.1	0.2120	0.0000	0.0910	17.2077	13.3537	13.1822	13.1788	11.4463	0.0000	0.0000	1.0648	0.2612	0.4408	6.5637	8.4336	12.0408	0.0000	0.0779	5.7918	8.0543
XM_067128560.1	0.0000	0.0000	0.0000	16.5923	9.5718	15.4669	10.9939	14.8758	0.0638	0.0000	0.0000	0.0000	0.0000	10.7536	10.4225	28.4515	0.0000	0.0000	8.7656	11.8103
XM_067128561.1	3.1856	1.5281	1.4082	1.9462	0.9499	0.9898	1.0447	0.6300	28.7454	33.2584	23.7804	35.3605	28.0891	0.7608	0.6401	2.5324	5.0810	2.4867	1.7593	1.6487
XM_067128564.1	2.0120	0.0000	0.0000	1.1688	0.1434	0.2046	0.0000	0.1641	0.0000	0.0000	89.8283	0.0000	14.4308	0.7570	0.0000	0.9765	0.0000	0.2204	0.1435	0.2334
XM_067128565.1	5.1884	10.7842	4.0146	0.0000	0.0000	0.0000	0.3331	0.3664	11.7992	6.4338	151.7720	12.4260	14.9345	0.0000	0.5421	0.4941	6.9125	9.4909	0.0000	0.0000
XM_067128568.1	1.8435	3.8247	1.2046	0.0000	0.0000	0.7211	0.0000	0.0000	1.0817	4.5805	83.2666	12.6096	12.9865	0.0000	0.0000	0.0000	8.5071	10.8654	0.0000	0.0000
XM_067128569.1	5.0882	9.3031	6.2405	1.4029	0.5832	0.4193	0.5958	0.3467	0.4786	0.0000	0.5376	0.9638	0.3761	0.5348	0.2337	0.8686	0.4237	4.6934	0.9567	0.7474
XM_067128570.1	1.1768	3.1215	0.7149	0.0000	0.1392	0.0000	0.0000	0.0000	5.6673	0.0000	26.1710	2.7284	1.7743	0.0000	0.0000	0.0000	0.2521	0.9551	0.0000	0.0000
XM_067128578.1	5.6805	1.8097	3.1235	4.7530	1.3966	0.6318	1.2904	0.8109	11.0990	13.6426	13.8129	11.2482	14.3527	8.1930	8.7425	4.7663	25.7389	8.4632	5.3760	5.3482
XM_067128583.1	11.3950	0.5550	0.1493	0.5342	0.1645	0.3698	0.2145	0.4302	1.5422	0.5466	1.0528	1.5138	2.8122	0.0000	0.1793	0.2016	28.2266	12.6739	0.0458	0.4957
XM_067128584.1	0.1435	0.1135	0.0000	5.2118	4.8910	6.3915	5.0031	3.0883	0.0000	0.0000	0.0000	0.0000	0.0000	6.4223	5.1697	8.8601	0.0000	0.1280	3.5958	8.8838
XM_067128585.1	2.9191	0.5932	1.1235	0.9955	0.7358	0.0000	0.8594	1.3082	27.6155	27.4497	14.4495	22.7715	16.2117	0.0000	0.0000	1.5553	5.4525	1.8534	0.0000	0.0000
XM_067128621.1	11.1939	15.8587	7.2006	3.9748	5.2777	4.9749	4.9697	3.9881	9.2397	8.3319	16.2520	9.1676	9.0736	3.1651	3.8534	5.4098	12.1542	11.5899	2.3190	4.9212
XM_067128627.1	0.0000	0.0000	0.0000	6.0146	7.3895	8.5962	6.5350	8.8589	0.0000	0.0000	0.0000	0.0000	0.0000	2.2128	3.9429	13.6715	0.0000	0.0000	3.5599	5.7153
XM_067128628.1	0.0000	0.2063	0.0000	20.4714	15.3240	19.2745	18.9925	16.5392	0.0000	0.0000	0.0000	0.0591	0.0000	11.7383	8.6144	35.7080	0.0000	0.0740	4.3500	14.6341
XM_067128646.1	0.0000	0.0000	0.0000	14.1015	1.8483	2.8763	2.3707	1.1774	0.0000	0.0000	0.0000	0.0000	0.0000	11.9222	9.0042	0.2184	0.0346	0.0000	12.6928	14.2083
XM_067128648.1	5.3625	4.1079	3.1505	2.9800	1.6037	3.5406	4.3739	2.1636	36.9096	36.2569	25.6255	44.9260	32.6262	2.1153	3.0297	6.4504	8.9531	6.3292	2.3572	3.2083
XM_067128655.1	0.8021	0.3679	0.1730	3.6091	3.6518	0.6256	0.1383	3.5307	0.5704	3.8144	1.7761	2.4352	1.3800	1.8114	1.7071	1.9428	1.0159	1.0429	1.1838	2.0333
XM_067128678.1	2.2927	1.8236	1.4550	2.4857	0.0000	0.9711	0.8571	1.1451	14.4357	41.6477	27.5784	34.0324	33.0717	0.0000	1.9819	2.7712	0.0000	2.3751	1.9805	2.5093
XM_067128684.1	0.0000	1.5304	0.7098	1.4810	3.9966	2.6835	0.8303	2.4024	65.6110	57.3451	61.3726	54.3549	36.9187	3.0892	1.2526	2.1876	5.5361	2.4785	1.9651	1.1908
XM_067128687.1	5.0417	2.8400	2.3612	3.5254	3.1079	2.6055	3.1905	1.7252	10.7293	17.4907	8.4612	13.0939	9.6612	2.3905	3.0663	2.9380	10.5763	5.4770	2.3069	3.5033
XM_067128692.1	0.0000	1.7086	3.0447	1.6370	0.0000	0.0000	1.1230	0.7763	11.8884	40.4547	2.4607	7.2032	3.5998	2.5106	1.6193	0.0000	9.1776	1.9003	2.1666	2.5369
XM_067128693.1	0.4423	0.0506	0.1298	27.1060	1.8680	3.4077	3.9323	2.8426	83.4242	79.5449	317.1965	94.2155	250.8053	17.7245	16.0721	2.7828	0.7654	0.2001	10.7060	26.7327
XM_067128695.1	0.5178	0.0126	0.0118	0.0711	0.8633	0.0575	0.4998	0.0147	4.4477	3.6880	9.1001	6.2632	4.8554	0.0273	0.0000	0.0208	1.2014	0.6400	0.0196	0.0427
XM_067128703.1	1.6929	1.3580	0.8873	1.8966	0.9855	2.5502	1.3835	2.0364	0.8069	0.5301	0.7369	0.8047	0.6507	0.8571	1.6710	2.0058	1.2472	1.7961	0.5960	2.3273
XM_067128706.1	5.8002	0.6536	0.0895	0.2316	0.4904	0.4876	0.5854	0.6209	0.6629	0.2779	0.3189	0.7807	2.4555	0.1662	0.2409	0.3088	12.9338	6.0835	0.0000	0.3877
XM_067128707.1	4.2022	1.3163	1.4113	1.5523	0.9488	0.8411	0.8626	0.8833	61.5392	60.9590	44.5026	67.0124	46.7950	1.5212	1.6539	1.7822	13.1887	3.5046	2.7001	2.1094
XM_067128710.1	0.0000	0.5244	0.6871	0.0000	0.9652	0.8722	0.0000	0.6137	21.2802	0.0000	5.8343	12.6752	0.0000	1.5673	0.0000	0.0000	3.1712	0.0000	0.0000	0.0000
XM_067128712.1	1.1886	0.3531	0.7011	278.0373	61.5839	74.4194	28.0903	173.6304	0.7607	2.1481	0.5301	0.8323	2.2341	176.0232	157.8565	16.6146	9.1656	2.1161	266.5701	144.6578
XM_067128713.1	13.9005	15.2168	10.7253	1.4766	0.6297	0.7439	0.7813	0.6402	2.4000	1.0507	2.4248	2.5032	2.1370	0.2662	0.9418	1.3491	7.5038	12.0998	0.3652	0.8001
XM_067128714.1	539.0878	41.8967	447.6356	91.0595	63.4397	150.5877	14.1250	175.2747	35.2797	235.3829	152.4787	92.9579	50.2979	30.8694	167.8127	254.9372	295.2870	188.0955	101.6827	64.4952
XM_067128716.1	2.2108	4.0786	3.2170	2.7863	2.5718	1.9989	2.6536	2.6264	4.5605	3.0422	4.0520	4.5889	5.0961	2.8105	0.0000	1.8911	4.1901	3.8353	2.0313	2.8485
XM_067128717.1	0.5867	0.0544	0.1251	0.5925	3.9900	1.9311	0.5424	0.0000	11.2475	15.2040	9.4542	7.2332	25.5064	0.4336	0.4893	0.9695	0.7900	0.5548	0.2672	1.0539
XM_067128718.1	1.4357	0.0000	0.0000	2.3165	0.0000	0.0000	0.7224	0.0000	0.0000	25.9457	3.0628	10.7960	16.8972	0.0000	0.0000	0.4707	0.0000	0.0000	0.3593	1.4250
XM_067128729.1	2.7989	1.7203	7.1621	1.0725	3.6809	0.5713	0.1132	2.7255	114.4703	158.7028	66.9014	101.7084	43.8102	3.0088	2.1532	4.7180	2.1005	9.3730	2.3499	4.2524
XM_067128730.1	3.6828	2.8375	0.0000	1.6562	0.0000	0.8727	2.5934	0.0000	2.5921	2.0329	0.4445	0.6542	0.0000	0.0000	0.0000	0.0000	4.4958	0.0000	0.0000	0.0000
XM_067128740.1	0.0000	0.0000	0.0000	0.0000	3.9662	4.2631	3.9414	3.6257	0.0000	0.0000	0.0000	0.5112	0.1302	3.6389	3.2888	9.9093	0.0000	0.0000	0.0000	4.4160
XM_067128742.1	0.7391	0.9768	0.0000	6.1721	0.0000	0.0000	0.0000	0.0000	2.7899	3.7616	1.9987	0.5747	2.3196	0.0000	0.0000	0.0000	0.9333	0.4083	3.4502	0.0000
XM_067128744.1	0.0799	0.2369	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.5259	6.7325	3.6649	5.4161	2.1241	0.0000	0.2488	0.0000	0.0628	0.8225	0.0000	0.0000
XM_067128748.1	3.9175	0.7335	0.4724	1.3136	1.0236	2.2058	0.3106	1.2191	18.2800	21.4384	10.1341	16.6492	17.7373	1.5886	1.3650	0.8460	4.5379	1.5107	0.9363	2.2303
XM_067128750.1	3.0438	1.2057	2.5835	4.0825	0.8964	0.8252	0.2714	1.1529	41.4092	48.6112	24.3555	13.8978	31.2479	3.6405	4.8078	1.6508	9.7337	2.5766	0.9805	2.8374
XM_067128752.1	2.4404	2.2919	1.7179	8.7450	3.5453	4.4846	3.9148	3.6497	20.5431	19.6006	15.1507	19.9299	18.9516	6.0036	5.1905	7.2562	4.1295	4.5380	5.2169	4.3040
XM_067128764.1	2.0003	2.0581	0.9333	6.3043	3.8605	2.8267	2.2902	2.1513	9.0952	4.9060	9.0824	11.3952	8.7386	6.0247	6.2223	8.1077	5.6145	4.0537	4.6728	5.6007
XM_067128765.1	1.0990	0.7432	0.4203	1.1939	1.6849	1.0607	0.8088	1.1257	0.8137	0.8125	0.9607	1.3823	0.5908	2.9262	3.4735	5.3531	1.6616	0.6437	1.5467	1.8176
XM_067128768.1	1.5395	1.0636	0.9855	1.3506	0.8368	1.3373	1.3584	0.7005	51.1243	33.0596	28.0260	38.4930	34.7202	1.4937	1.0951	2.9236	1.9321	1.2168	0.4029	1.2532
XM_067128769.1	4.9500	7.5964	8.6483	52.6164	8.4603	19.4536	16.7337	5.6127	3.2446	3.8359	11.9931	6.9260	4.7474	21.4739	49.3426	67.3942	11.9205	2.4285	43.3347	58.3345
XM_067128780.1	2.3919	1.1189	1.3715	10.1740	3.4800	1.3912	2.2714	2.7232	1.2299	0.7448	1.5396	1.3643	0.9763	5.0386	2.2543	6.1928	13.1165	0.5963	0.4977	3.9672
XM_067128785.1	0.0000	0.7248	0.0000	2.6155	0.8688	0.0000	1.0958	1.8365	0.0000	2.0906	7.7039	14.2335	0.0000	1.6530	2.2840	2.1016	2.8030	0.0000	1.2276	0.0000
XM_067128788.1	2.3076	0.0000	1.5233	0.0000	0.8265	1.5936	0.0000	0.0000	8.4221	8.5803	1.0943	0.0000	6.3842	0.0000	0.0000	0.0000	1.7775	0.0000	0.0000	1.5570
XM_067128790.1	11.5196	2.5115	3.0450	1.9710	1.0597	0.1532	1.1816	2.6842	32.5724	45.8306	36.9995	50.6737	20.0733	0.7091	1.2565	5.6999	30.5177	9.9588	0.9386	0.9563
XM_067128814.1	7.6770	5.1251	5.9352	13.0227	10.5888	12.4906	9.9533	10.2435	1.6609	6.9448	4.4743	2.2156	0.0000	8.4113	7.5576	6.2286	7.3172	9.4496	8.6244	12.8011
XM_067128815.1	3.0706	0.1347	0.6444	0.0000	0.0000	0.0724	0.1264	0.1049	4.9448	2.7712	2.2373	3.6622	4.4608	0.0000	0.1653	0.0000	6.4297	4.6699	0.0000	0.0000
XM_067128817.1	0.0000	0.1399	0.0000	19.6621	9.9226	6.6461	4.6687	5.3789	0.1445	0.1412	0.0563	0.0000	0.0147	18.0055	7.0047	3.5033	0.0208	0.1214	7.2805	20.0709
XM_067128819.1	0.2819	0.0000	0.1433	0.9367	1.7274	0.1859	3.1543	0.2727	1.7085	2.2983	4.3953	4.0711	1.7315	0.0000	0.0915	0.0000	0.2765	0.0000	0.3732	1.3569
XM_067128829.1	40.4156	7.6809	8.5630	0.6934	0.7414	1.0179	0.5733	0.6513	96.6222	86.3734	75.3069	92.6092	84.0888	0.5937	0.7002	1.6274	86.0520	45.6320	0.3943	0.6947
XM_067128830.1	1.0785	4.0341	0.0000	12.6386	14.2560	5.9968	19.5174	7.8640	0.0000	0.4219	0.0000	2.5200	0.0000	7.4539	5.3108	4.8554	1.2893	3.2397	6.3549	6.2039
XM_067128831.1	4.7608	1.7817	2.3227	2.7202	2.0758	1.6568	2.2801	1.7482	39.6261	40.5486	16.6510	42.6712	31.3571	1.4229	2.1713	2.2964	12.8373	3.8198	1.5192	1.4185
XM_067128832.1	2.2614	0.0000	0.0915	0.0000	0.0000	0.6013	0.0000	0.0000	10.9786	28.4499	3.1808	9.9787	16.3395	2.0722	0.7152	0.4258	6.0991	3.1721	0.0000	1.0116
XM_067128833.1	7.9958	6.5607	4.6135	2.3714	2.3022	2.2771	2.4131	1.7695	24.2453	24.1125	16.8288	21.9935	16.5834	3.6780	3.4083	4.2065	4.5187	8.9900	3.3581	4.0071
XM_067128834.1	1.0262	0.0245	0.0484	0.0257	0.0100	0.0000	0.0166	0.0182	9.0720	8.3993	3.9716	7.5372	8.8098	0.0052	0.0275	0.0000	3.2467	1.6194	0.0000	0.0191
XM_067128838.1	12.3041	8.7667	9.3550	21.7339	53.8090	32.6412	46.3005	37.2313	32.0590	30.0361	30.2964	29.9248	29.5631	16.8243	20.5831	24.3816	9.5022	9.9141	19.9139	18.4718
XM_067128847.1	0.0000	0.8671	1.0727	2.3589	2.9377	3.1604	1.3589	3.8191	4.3126	0.0000	3.3390	0.0000	3.6071	0.0000	1.1514	2.2985	0.0000	2.3850	2.1130	1.7342
XM_067128858.1	5.2077	3.9952	2.9992	4.8928	4.0545	4.0821	3.8746	4.5399	15.4346	20.1854	10.2559	19.4788	9.4701	3.1371	3.7895	4.1755	7.2367	5.7754	2.7509	5.2190
XM_067128859.1	99.8400	82.9874	57.8996	27.5632	6.8652	6.6133	7.3128	5.2667	217.9481	58.9255	125.6924	121.5813	141.1439	30.8569	153.3584	37.4564	875.5867	151.6085	17.7169	12.4109
XM_067128860.1	7.3858	1.7308	6.6938	1.7699	0.3144	0.3450	0.2550	0.2158	594.9094	737.7454	492.1925	571.1677	422.0387	3.1152	1.6166	1.3365	91.7605	13.5993	2.1018	1.0615
XM_067128868.1	1.0457	0.8217	1.0437	0.3603	0.0000	0.0000	0.0000	0.0000	1.1779	1.8904	6.0869	2.2855	6.8180	0.1785	1.0965	0.2151	5.3379	1.3118	0.0000	0.0000
XM_067128884.1	1.8163	5.2513	2.2963	1.3940	0.5129	0.5872	1.1101	0.7129	4.9045	0.5138	2.4924	9.5941	4.1617	0.3354	370.4215	0.0196	566.8708	3.2783	1.0334	1.4963
XM_067128885.1	6.7754	4.8129	2.7012	0.0000	0.0000	1.7935	1.6720	1.2662	2.0864	3.2902	8.5740	4.6989	3.2621	0.5542	0.2300	3.0703	6.6536	7.0824	0.0000	2.9289
XM_067128891.1	4.2057	3.0188	3.2825	2.1693	0.9968	2.1213	0.8185	0.6061	5.2951	2.7951	11.6453	5.7678	5.9617	1.5290	1.3445	4.7804	5.4101	6.4956	1.7869	1.5864
XM_067128895.1	6.0619	5.2123	6.1835	2.4965	2.1850	2.9842	4.2764	2.4944	16.2659	7.1901	20.5758	18.3492	18.5110	2.8296	1.7299	1.7703	1.6424	3.7988	1.5929	3.0095
XM_067128896.1	0.0000	0.0000	0.0000	3.0881	3.0261	4.2365	6.8056	3.9303	0.0000	0.0000	0.0000	0.0000	0.0000	1.7871	1.9864	0.5280	0.0000	0.0000	2.3800	3.9334
XM_067128897.1	0.0000	0.0000	0.0000	2.3519	1.9990	5.6958	6.1535	4.6418	0.0000	0.0000	0.0000	0.0000	0.0000	5.1944	4.3394	0.6260	0.0000	0.0000	3.8378	0.6175
XM_067128899.1	2.2650	2.2300	2.2476	4.2145	2.6214	2.6345	3.1072	3.9709	1.6646	1.2051	1.7987	1.4500	1.7373	3.1547	2.6623	2.7845	3.1591	2.4054	2.9114	1.0505
XM_067128903.1	0.0000	0.1250	0.0000	15.6000	4.2234	8.5517	11.1859	8.3087	0.0307	0.0000	0.0000	0.0000	0.0000	12.2988	9.7085	11.6894	0.0000	0.0451	9.4389	14.4625
XM_067128906.1	0.0498	0.0249	0.0000	0.1570	0.0000	0.0000	0.1269	0.0000	3.8261	4.3700	2.5632	5.3698	6.1473	0.0000	0.4441	0.0000	3.4148	0.0000	0.0000	0.0000
XM_067128907.1	0.0000	0.0000	0.0000	12.0288	5.2547	5.8996	5.3344	10.2766	0.0000	0.0000	0.0000	0.0000	0.0000	7.3451	8.7446	0.9313	0.0000	0.0000	18.7156	14.4239
XM_067128928.1	0.7608	0.1993	0.5332	118.5049	137.2821	157.5181	152.7216	169.2544	0.1333	1.5245	0.3598	1.5092	0.3921	121.3236	86.1596	169.5191	1.2097	0.8663	100.8265	128.0348
XM_067128929.1	0.0000	1.0916	0.3818	101.6383	92.4119	121.7897	122.0296	126.2983	0.9524	0.0000	0.0000	0.0000	0.7103	56.7219	68.8619	147.1197	0.4118	0.5564	56.7435	88.6576
XM_067128930.1	7.8807	5.1640	5.3860	8.4844	6.7552	3.8737	5.6449	7.3238	13.1046	11.3851	26.5700	11.2943	12.9073	4.1505	6.2819	9.0502	13.0423	7.7488	5.2054	8.1104
XM_067128931.1	0.0000	0.0000	0.4558	0.1118	0.0000	0.0000	0.2861	0.0000	11.9413	12.7441	17.7928	17.0679	16.7452	0.1149	0.1481	0.4996	0.3462	0.2247	0.0000	0.0757
XM_067128934.1	4.6204	1.3605	1.9679	0.5916	0.2973	0.0775	1.0567	0.4995	1.7280	1.7501	1.6228	1.4557	2.1600	0.3460	0.9119	1.8242	1.7959	4.5620	0.0000	0.3867
XM_067128944.1	5.4489	4.4487	0.3701	1.6094	3.7526	4.3288	1.8849	2.3200	0.7811	0.0000	0.0000	0.8312	1.3979	0.6690	1.2945	2.7323	5.8889	3.6355	1.8090	1.1017
XM_067128948.1	2.8392	1.4377	1.1757	1.2303	1.0642	1.9064	1.4202	3.3925	2.1340	1.7364	2.0914	0.8740	0.6605	1.4712	1.0010	1.5564	2.0989	0.0000	0.7791	0.8017
XM_067128955.1	3.6402	5.0177	2.5086	2.6801	2.6864	3.4520	1.1914	1.9749	0.9526	0.9590	0.0000	0.7747	0.6352	0.6561	0.9615	1.4913	0.9093	1.8322	0.0000	0.0000
XM_067128969.1	1.6863	0.6388	0.5277	0.0000	3.9461	0.3404	0.3391	0.0000	2.1548	2.5158	1.9772	3.6139	2.1639	0.0000	0.9581	0.5031	4.6284	1.6955	0.3659	0.0000
XM_067128973.1	11.6097	9.1919	10.1573	8.8026	6.0238	5.3927	5.8436	4.3850	72.8143	77.7993	51.1358	66.4001	51.1777	9.9714	9.3231	23.2725	30.4031	15.0270	8.2784	8.6377
XM_067128979.1	1.8374	2.1376	0.8781	1.1246	1.0143	1.3936	1.5145	0.8076	1.7464	1.6948	3.7272	2.1539	2.5336	0.5135	0.8166	1.3234	1.0911	1.7199	0.4368	0.8733
XM_067128980.1	2.7722	0.0000	0.0000	0.0000	0.0671	0.0342	0.0000	0.1310	50.4084	89.6726	49.2021	42.3730	62.2234	0.0000	0.0000	0.0535	19.0488	8.2417	0.0000	0.0000
XM_067128981.1	0.5627	0.1386	0.1135	0.0000	0.0000	0.0000	0.0000	0.0000	26.3206	36.8580	16.1195	7.8890	23.6090	0.1457	0.0000	0.0000	10.2948	2.4661	0.0000	0.0566
XM_067128990.1	1.1887	0.0903	0.0677	0.1394	0.0366	0.0757	0.1063	0.0000	16.4558	20.1081	10.8610	15.0863	8.9119	0.0412	0.0504	0.0000	2.1583	1.0081	0.0837	0.0948
XM_067128998.1	11.8955	7.6062	15.1424	6.9936	12.1885	12.5547	5.3861	15.0004	328.1081	120.2575	78.6583	151.9872	88.1859	18.4575	17.9379	5.9034	7.2650	23.4629	10.9835	12.7630
XM_067129007.1	4.5187	0.6570	0.4615	7.9276	4.3151	3.4248	8.5256	4.1384	0.3682	0.5362	0.8848	0.6850	1.0458	1.2120	2.0123	5.4249	10.1757	2.4121	1.5729	3.2935
XM_067129027.1	4.5236	5.5741	5.0932	0.9622	0.2170	0.4686	0.0000	0.0000	5.9673	7.8495	7.7108	6.8511	7.2709	0.0000	0.3971	0.5268	4.9466	6.9558	0.0000	0.0000
XM_067129028.1	11.5291	31.1659	11.4441	22.2577	0.5531	2.0436	1.3388	2.9072	0.0000	0.4152	2.0685	1.1409	4.7147	21.8196	11.9106	9.1815	0.0000	12.8285	4.3618	8.0165
XM_067129029.1	7.9149	22.3274	9.6877	9.4268	2.6385	2.4653	4.2320	6.5278	0.0000	0.0000	0.0000	0.0000	0.0000	2.1662	6.1433	6.3616	1.4823	6.4274	6.0076	9.3357
XM_067129033.1	0.1998	0.7265	0.5769	7.7168	0.8874	2.0502	1.2775	0.8448	0.0000	0.0000	0.2006	0.0747	0.6759	7.1792	5.3858	1.3864	0.2193	0.9840	4.4203	3.3652
XM_067129035.1	1.3175	1.4269	1.6875	7.1709	7.4224	1.5649	6.1799	2.9715	1.4793	1.7828	1.5769	1.6365	2.5880	10.5559	7.2391	2.3155	2.2121	0.6144	4.7144	5.4986
XM_067129036.1	0.8982	0.9829	0.5044	0.0000	5.5855	1.5097	0.0000	1.7721	2.6938	0.3985	0.0000	1.0341	0.8801	8.2365	2.9105	0.6686	0.7773	0.0000	5.4758	2.8998
XM_067129038.1	181.8199	242.4924	160.5095	278.9763	214.5780	281.4390	235.0740	324.1286	19.9001	20.1608	10.3236	44.3481	27.7206	82.4616	214.8977	79.9955	169.1525	233.1419	148.3627	206.3068
XM_067129044.1	0.8264	2.3248	2.1426	1.1408	5.4261	3.1874	1.7754	2.1782	2.4913	0.4316	0.6692	0.9332	0.4294	1.0599	1.5203	3.0832	0.7511	0.5363	1.2276	1.7152
XM_067129051.1	5.1409	6.9384	4.6427	1.7610	1.2869	1.0476	1.5240	1.0991	9.9550	6.4696	11.5005	8.4033	7.4112	0.9930	2.1050	1.5496	3.0355	4.2421	0.0000	1.4731
XM_067129056.1	1.1377	1.1787	0.9465	1.9048	0.8279	1.6409	2.0482	1.3017	1.5054	0.9671	0.9990	1.3288	1.0091	0.5583	0.9913	2.2663	0.4640	0.8168	1.3984	1.7927
XM_067129058.1	18.6636	54.0625	6.3851	8.0397	93.4247	5.0219	31.4798	3.7906	60.1146	28.9504	9.4002	15.1755	20.4333	12.8049	22.0316	63.5069	30.7547	44.8241	5.9595	11.5400
XM_067129061.1	0.9695	0.2568	0.0000	0.8458	0.3715	1.0401	0.7082	1.3726	1.7148	1.1936	2.2278	1.8541	3.8722	0.6636	1.0647	0.8935	0.5848	0.6695	1.4794	1.1521
XM_067129063.1	357.2097	861.0520	1743.7027	288.3622	98.5820	336.5170	194.2461	384.8060	198.4975	130.0984	331.6866	219.7130	240.5870	305.3551	226.9508	537.6782	1357.4286	212.6240	259.8619	428.8311
XM_067129064.1	85.8320	80.3609	89.3760	53.4814	21.8967	22.8552	16.6701	18.3616	24.2800	21.5547	37.1987	30.2814	44.2722	79.0658	48.3911	63.1704	93.1691	110.8383	45.2610	70.6179
XM_067129065.1	780.4087	1011.9088	957.5731	249.3562	226.0053	185.0067	132.5345	217.0849	419.2580	361.3494	352.5020	346.8387	344.2242	255.8244	244.5850	373.8044	890.0287	716.8630	288.4102	424.2941
XM_067129066.1	13.4111	23.7694	12.1362	5.5511	3.7270	5.6636	8.2555	7.0856	1.6350	0.0000	8.5703	21.6249	0.0000	1.2106	709.0559	9.8243	449.0898	9.2471	0.9171	5.1238
XM_067129067.1	1.2826	2.1625	2.2893	0.4136	0.7521	0.0000	0.0000	0.0000	0.0000	0.0000	0.6795	1.8082	0.0000	0.1621	47.7083	0.0000	27.9803	0.5635	0.0000	0.0000
XM_067129069.1	5.1555	14.9601	13.4271	2.5333	0.9974	1.4799	4.2621	2.2277	0.0000	0.1014	6.1532	5.7287	0.4717	0.0000	292.4284	0.7327	198.1674	9.4595	2.4770	0.0000
XM_067129073.1	0.4855	0.5764	0.0000	0.2405	0.2083	0.0000	0.0000	0.0000	2.9346	2.3511	7.4262	4.4143	6.0077	0.4364	0.1748	0.1754	1.1432	0.1773	0.0000	0.0000
XM_067129076.1	3.7132	1.1671	1.5267	2.8644	1.4755	1.8118	2.0212	1.3969	59.5806	71.2902	27.4326	50.3852	39.9161	2.3357	2.6197	2.0635	12.4600	5.4806	2.2523	2.4576
XM_067129077.1	2601.8122	1915.6983	1189.7762	977.8152	810.6272	768.4303	696.0060	657.6218	1198.3808	1039.2538	1027.1725	1115.8878	1271.0475	1143.2506	1298.5399	1709.4336	3821.5395	2645.3524	1337.3362	1837.2314
XM_067129083.1	1.9621	1.1194	0.8872	2.1759	1.6138	1.8508	1.7726	1.8575	12.3009	11.0646	8.2859	15.2701	5.7363	1.7274	1.7589	3.2387	7.0197	2.5989	1.6263	1.9206
XM_067129084.1	1.1735	0.0258	0.1047	0.0000	0.9507	1.0890	0.0342	0.1611	0.0392	0.3319	0.1584	4.9963	23.7037	0.0000	0.0635	0.0828	14.0329	2.1492	0.0000	0.0000
XM_067129086.1	0.4729	0.0000	0.0000	0.0000	0.0219	0.0000	0.0000	0.0000	14.5269	8.8774	4.8264	3.8176	3.5766	0.0000	0.0400	0.0000	1.0468	0.1664	0.0000	0.0000
XM_067129093.1	0.1724	0.5254	0.0095	3.7876	2.6300	2.3314	3.7748	2.9293	0.7895	0.5522	0.5491	0.5463	1.7196	3.0108	2.2895	12.5074	0.2220	0.1363	3.0359	5.0629
XM_067129096.1	65.5946	38.7734	27.8947	24.0017	55.2699	35.1552	47.7534	30.0187	58.7279	37.6154	33.8383	49.5643	32.8044	12.6782	17.8193	11.2851	114.1580	57.9681	14.5683	23.1206
