ko	ko_name	jumper_idx	laggard_idx	log2_ratio_idx	source
ko:K00998		8.28034359565567e-05	6.160453189612516e-05	0.4207422993304552	KEGG_GENOME
ko:K01000		0.0001545733427183603	0.0004608113314054982	-1.5697086951110357	KEGG_GENOME
ko:K01002		4.7701597717069744e-05	1.8935840597136915e-05	1.2886046644773	KEGG_GENOME
ko:K01003		3.918258317142125e-06	8.349463694909617e-05	-4.102640358059752	KEGG_GENOME
ko:K01004		8.742349807793468e-06	6.883544690070064e-05	-2.841617811388439	KEGG_GENOME
ko:K01005		1.0085411133014764e-05	0.0003162765739907212	-4.83900682165338	KEGG_GENOME
ko:K01006		1.666982895395696e-05	0.00017210310065579064	-3.2922715871546258	KEGG_GENOME
ko:K01007		0.0001091795606534583	0.00024195706218459683	-1.1408447535740307	KEGG_GENOME
ko:K01008		7.674221643898485e-05	0.00015867152016679534	-1.0383368644236213	KEGG_GENOME
ko:K01009		7.377155604867742e-07	1.1430795113903823e-05	-2.838654721015508	KEGG_GENOME
ko:K01011		0.00012716004417899688	0.00031336767920896625	-1.294506348579616	KEGG_GENOME
ko:K01012		0.00013898428807055082	0.00043330539160588285	-1.6334449557724586	KEGG_GENOME
ko:K01017		0.0	9.410241353870245e-07	-0.9568180571482727	KEGG_GENOME
ko:K01021		0.0	1.013038822686802e-06	-1.0093749957851508	KEGG_GENOME
ko:K01023		2.9239455817136534e-06	1.3711426711266121e-06	0.7267225619590751	KEGG_GENOME
ko:K01025		4.441501664879816e-06	1.2849424024568099e-05	-1.34774923303662	KEGG_GENOME
ko:K01026		4.623650478393195e-06	4.208822959685758e-05	-2.9377149866107373	KEGG_GENOME
ko:K01027		7.1980592634411296e-06	0.0	3.035282419194891	KEGG_GENOME
ko:K01028		8.711667563879704e-05	0.0002739949388271353	-1.6419180937567726	KEGG_GENOME
ko:K01029		8.753988737059237e-05	0.0002717548632021822	-1.6232054766079207	KEGG_GENOME
ko:K01031		2.8927856316092094e-05	2.9292161840654695e-05	-0.0174555970429191	KEGG_GENOME
ko:K01032		2.7676392102962733e-05	2.804932215081777e-05	-0.01864097561606116	KEGG_GENOME
ko:K01034		2.1791184223411298e-05	1.842118310077995e-05	0.23084479895641705	KEGG_GENOME
ko:K01035		2.1791184223411298e-05	1.7660818186450262e-05	0.2884636458094125	KEGG_GENOME
ko:K01039		7.045547821273378e-06	8.278890705849072e-05	-3.380496693467516	KEGG_GENOME
ko:K01040		7.045547821273378e-06	8.278890705849072e-05	-3.380496693467516	KEGG_GENOME
ko:K01041		1.0970145297007334e-05	0.00014369148631249311	-3.595467466446862	KEGG_GENOME
ko:K01042		0.0001178119236830679	0.00015499453132358882	-0.3928158247754297	KEGG_GENOME
ko:K01045		1.2840787417566017e-05	0.0	3.790854116698904	KEGG_GENOME
ko:K01046		1.5662927322177597e-05	0.00016345180607506626	-3.3029510735730034	KEGG_GENOME
ko:K01048		9.214600048069886e-05	8.217304407742471e-05	0.16337778915205028	KEGG_GENOME
ko:K01051		6.737454268190195e-05	3.1220628631790526e-05	1.0854746369504944	KEGG_GENOME
ko:K01053		7.674780518152917e-05	0.00014670195612136278	-0.9258150791708499	KEGG_GENOME
ko:K01054		8.343094754195741e-07	4.548862056667904e-07	0.3343307469321713	KEGG_GENOME
ko:K01055		6.0224235099169805e-05	0.00025140545786902515	-2.0435683568555993	KEGG_GENOME
ko:K01056		0.00015763474214526633	0.0004707782483447864	-1.5724001374824361	KEGG_GENOME
ko:K01057		5.0288600348062804e-05	0.0002769005860235484	-2.437858770618161	KEGG_GENOME
ko:K01058		8.619483429494566e-05	0.00010593619379882007	-0.29443565992325504	KEGG_GENOME
ko:K01060		2.7490374746842874e-05	7.78107497625916e-06	1.6980051282812396	KEGG_GENOME
ko:K01061		6.215111310731547e-05	7.219460855941181e-05	-0.21292922165810974	KEGG_GENOME
ko:K01066		8.330372666442915e-06	3.3533504108849036e-06	1.0998085546825658	KEGG_GENOME
ko:K01069		0.00023182609826353378	0.0005668057833146582	-1.2861447596574984	KEGG_GENOME
ko:K01070		0.00010085931814224823	0.00024836741332859286	-1.2916949851103572	KEGG_GENOME
ko:K01073		6.484749455178547e-05	7.171503061883135e-05	-0.14312506035565756	KEGG_GENOME
ko:K01075		1.4178216570806002e-05	0.00010491291313109527	-2.8028043063224275	KEGG_GENOME
ko:K01077		0.0001397326546334363	0.00023815981683524042	-0.7650178906848066	KEGG_GENOME
ko:K01079		0.0001059735553451227	0.00038172871197742213	-1.8390679389957665	KEGG_GENOME
ko:K01081		4.654526796688658e-05	0.0003729666180826539	-2.975535828129716	KEGG_GENOME
ko:K01082		0.00012886424211404834	0.00016170787845878537	-0.32527986729021824	KEGG_GENOME
ko:K01083		1.761082805382423e-05	7.005902312636203e-05	-1.9328756087340366	KEGG_GENOME
ko:K01085		4.5864618644438954e-05	1.9779468883411635e-05	1.173340363110152	KEGG_GENOME
ko:K01086		0.0	1.1140280077781437e-05	-3.601729800020115	KEGG_GENOME
ko:K01087		4.86156729333931e-05	0.00020067881554176187	-2.0231917244375337	KEGG_GENOME
ko:K01089		0.00013213758626640863	9.963231937322593e-05	0.4038241983275831	KEGG_GENOME
ko:K01091		0.00016159167841820526	0.0005971236496493768	-1.8791903415789584	KEGG_GENOME
ko:K01092		0.00019401641136737087	0.00041627862153087995	-1.097415471465038	KEGG_GENOME
ko:K01093		2.4265360037189334e-05	6.017328452128092e-06	1.8481669431445722	KEGG_GENOME
ko:K01094		1.045438958910067e-06	2.996435971149821e-05	-3.920126224668333	KEGG_GENOME
ko:K01095		9.574750506990127e-05	0.00018701758213804576	-0.9585712167868641	KEGG_GENOME
ko:K01096		6.665153355438944e-05	4.185603996911385e-05	0.6586240915301163	KEGG_GENOME
ko:K01104		6.232550114196153e-05	8.061367136835491e-05	-0.3660242538171549	KEGG_GENOME
ko:K01113		8.023040076463394e-05	0.0002153312047962422	-1.413150115230708	KEGG_GENOME
ko:K01114		2.110219767673339e-05	0.00012230775539653297	-2.4800018077415578	KEGG_GENOME
ko:K01115		0.0	5.570140038890719e-06	-2.7159241211199094	KEGG_GENOME
ko:K01118		0.00015454514844456395	0.00044405178480379925	-1.516639816264502	KEGG_GENOME
ko:K01119		7.434771940594585e-05	0.00026456205680727333	-1.817413280156194	KEGG_GENOME
ko:K01120		4.595496334578201e-06	2.012244379958977e-06	0.8934272885861962	KEGG_GENOME
ko:K01126		0.00025436031521681264	0.0007898830326201634	-1.630930006040098	KEGG_GENOME
ko:K01128		0.0	3.572085580026326e-06	-2.1928524080852125	KEGG_GENOME
ko:K01129		0.00016561560331989508	0.00044185151860435965	-1.4102995526757574	KEGG_GENOME
ko:K01130		5.307712008012039e-05	0.00019700320857152928	-1.8724335819430504	KEGG_GENOME
ko:K01132		0.0	9.410241353870245e-07	-0.9568180571482727	KEGG_GENOME
ko:K01133		3.446050663282921e-05	9.217364590099436e-05	-1.3937087988035994	KEGG_GENOME
ko:K01136		5.081767915377504e-05	7.070081046978555e-05	-0.46854502597928444	KEGG_GENOME
ko:K01137		2.675382604657016e-06	0.0	1.8778944412714094	KEGG_GENOME
ko:K01138		9.451014378743811e-06	2.2925334198557954e-06	1.6663729882322502	KEGG_GENOME
ko:K01139		0.00014643426276598665	0.00045971824319355277	-1.6438128895233577	KEGG_GENOME
ko:K01141		9.540566944337927e-05	0.00016335640381462662	-0.7696377728521268	KEGG_GENOME
ko:K01142		0.0001912564197044473	0.0007212357815601805	-1.90943812461435	KEGG_GENOME
ko:K01146		8.352133323618469e-05	6.987476121975244e-05	0.25404355490835534	KEGG_GENOME
ko:K01147		7.303697992218003e-05	7.876998726668905e-05	-0.10760000088001498	KEGG_GENOME
ko:K01150		9.32971560860767e-05	0.000155549962866111	-0.7313369999294828	KEGG_GENOME
ko:K01151		7.40437235539365e-05	0.00021819774992338012	-1.5464296699857532	KEGG_GENOME
ko:K01153		0.00011071533974320851	0.00014327394858074937	-0.36898351988043326	KEGG_GENOME
ko:K01154		0.00010955614490568355	0.00021429973288666102	-0.9615673146954237	KEGG_GENOME
ko:K01155		9.105187098980679e-06	6.331117442228554e-05	-2.6699734019079644	KEGG_GENOME
ko:K01156		5.09510793017664e-05	0.00025662456396236596	-2.3100445309146878	KEGG_GENOME
ko:K01159		0.00015338162528854004	0.00043907405924095835	-1.5112452813398272	KEGG_GENOME
ko:K01160		4.396550421669348e-05	3.75310662136286e-05	0.2227965381941759	KEGG_GENOME
ko:K01166		1.2567671404387748e-05	6.35346279265175e-05	-2.249900353383043	KEGG_GENOME
ko:K01167		1.6279535659846694e-05	0.00015931065098819392	-3.213733926211752	KEGG_GENOME
ko:K01169		3.7786873819415284e-05	1.4863318252025629e-05	1.2898739186732715	KEGG_GENOME
ko:K01173		5.6622574632933e-05	0.00021750548537996956	-1.9229634696428617	KEGG_GENOME
ko:K01174		4.464454996741625e-06	3.268360779372976e-05	-2.6238971518301164	KEGG_GENOME
ko:K01175		0.00012960472979763277	7.84248618611359e-05	0.7175445635883979	KEGG_GENOME
ko:K01176		0.00011784038083117959	0.00019092379324176837	-0.6915084434041806	KEGG_GENOME
ko:K01178		7.991824453641496e-06	2.5331237925272405e-05	-1.5500895738339349	KEGG_GENOME
ko:K01179		6.72552965522033e-05	0.00015240894146070617	-1.1683696655840408	KEGG_GENOME
ko:K01181		4.7863907031351725e-05	2.8953160728735197e-05	0.7060609747155476	KEGG_GENOME
ko:K01182		5.10609660607787e-06	6.141017789153082e-05	-3.3534590038234273	KEGG_GENOME
ko:K01183		9.440098878363795e-05	0.00013770049534748857	-0.5398968157991624	KEGG_GENOME
ko:K01184		1.7120725042574436e-05	1.8073036867690342e-05	-0.0738938909448717	KEGG_GENOME
ko:K01185		9.317116979202558e-05	9.538489273691044e-05	-0.03352158684981114	KEGG_GENOME
ko:K01186		1.8652390431432122e-05	0.0004378521206942477	-4.480958167551238	KEGG_GENOME
ko:K01187		0.0001738127211310118	0.0005055762732730474	-1.5349693328621965	KEGG_GENOME
ko:K01190		9.298050963866632e-05	0.0001911461557592563	-1.0317706165581197	KEGG_GENOME
ko:K01191		4.528251397146164e-06	0.00029149070812903256	-5.725423759781239	KEGG_GENOME
ko:K01192		2.9892200534094363e-05	0.00016176671704145148	-2.397491176988826	KEGG_GENOME
ko:K01193		9.213204032104908e-05	0.00010794696743714152	-0.2262765489802222	KEGG_GENOME
ko:K01194		0.00010754273010762526	9.159785372578964e-05	0.22921244189951093	KEGG_GENOME
ko:K01195		1.7201300394388519e-06	0.00014587992019555326	-5.754817746696143	KEGG_GENOME
ko:K01197		0.0	1.0191811403627447e-05	-3.4843716514462058	KEGG_GENOME
ko:K01198		6.384408263247285e-05	2.9746599852514668e-05	1.076548049674075	KEGG_GENOME
ko:K01200		3.664986430982859e-05	0.00014104012067899766	-1.9155819206591624	KEGG_GENOME
ko:K01201		9.476992256241704e-06	1.048026879793413e-06	2.354918050653913	KEGG_GENOME
ko:K01205		9.987774963444743e-07	3.3190534632950863e-06	-1.1115972946266166	KEGG_GENOME
ko:K01206		8.688365182238311e-05	0.000361215937623636	-2.0431833024424315	KEGG_GENOME
ko:K01207		0.00014673748527263658	0.0005871676903254367	-1.9931916091763466	KEGG_GENOME
ko:K01208		6.791913098333051e-06	0.00022571209923414248	-4.862739989639493	KEGG_GENOME
ko:K01209		1.8387047724333974e-05	0.00015652336680247792	-3.0224008214226346	KEGG_GENOME
ko:K01210		0.0	1.6978952767740252e-06	-1.431834348800998	KEGG_GENOME
ko:K01212		0.0	7.603649143296851e-07	-0.8158745229101975	KEGG_GENOME
ko:K01214		4.757967139996043e-05	0.00014804751917446747	-1.617347726033575	KEGG_GENOME
ko:K01215		0.0	1.0191811403627447e-05	-3.4843716514462058	KEGG_GENOME
ko:K01216		7.377155604867742e-07	0.0	0.7971919526595865	KEGG_GENOME
ko:K01218		2.473189700827592e-05	1.048026879793413e-06	3.6512512638795305	KEGG_GENOME
ko:K01219		5.313637450516751e-06	0.0	2.658471418813895	KEGG_GENOME
ko:K01220		0.0	3.5559854346836596e-06	-2.187763134810897	KEGG_GENOME
ko:K01222		5.475496191814732e-05	0.00017192648237717467	-1.632986715044079	KEGG_GENOME
ko:K01223		0.0003663903448346174	0.0003517195939540031	0.05879199108770718	KEGG_GENOME
ko:K01224		7.614963298857806e-05	4.495295077092581e-05	0.7475017896333426	KEGG_GENOME
ko:K01226		4.928116116599689e-05	7.015260083344891e-05	-0.500898525430225	KEGG_GENOME
ko:K01232		6.194906738078478e-05	3.102162000753757e-05	0.9751387067513689	KEGG_GENOME
ko:K01233		0.0	8.210382850152301e-06	-3.2032611264074284	KEGG_GENOME
ko:K01235		5.89451090368932e-06	1.0939470814038844e-06	1.7192232279557769	KEGG_GENOME
ko:K01236		2.5597196375942948e-05	0.00011216573585978253	-2.08909112376001	KEGG_GENOME
ko:K01239		0.0	0.00014457886119902862	-7.185657073763435	KEGG_GENOME
ko:K01241		9.682982290334681e-05	0.00018170617353980634	-0.9011791473699646	KEGG_GENOME
ko:K01243		0.00010060168505156229	0.0003013649395345361	-1.5733665335694564	KEGG_GENOME
ko:K01246		0.00014638666475272013	0.0003108672753381208	-1.0813261784713917	KEGG_GENOME
ko:K01247		8.901186833900077e-05	0.00021752868513136428	-1.2796355244475746	KEGG_GENOME
ko:K01250		3.421190139685434e-05	2.2642743006590445e-05	0.5746657077469847	KEGG_GENOME
ko:K01251		8.491527813832274e-05	0.0002815476079554698	-1.7175073646014085	KEGG_GENOME
ko:K01252		5.8955144393867096e-05	5.3079307687712824e-05	0.148806865369725	KEGG_GENOME
ko:K01254		2.3391681349357736e-05	5.299511836457313e-05	-1.1464397724520983	KEGG_GENOME
ko:K01255		0.00019622743915896084	0.0004714466150922413	-1.2602910389336397	KEGG_GENOME
ko:K01256		0.00015560840567671719	0.0006045855586597336	-1.9511691531356767	KEGG_GENOME
ko:K01258		0.00013515457036603664	0.0001794535338034901	-0.4063819848305834	KEGG_GENOME
ko:K01259		4.470272285130668e-05	0.0003014100738247674	-2.726154174096089	KEGG_GENOME
ko:K01262		0.00018433954352260894	0.0005499523712213846	-1.571756882406221	KEGG_GENOME
ko:K01265		0.00023847677356047975	0.0007838461546777831	-1.7125241468008132	KEGG_GENOME
ko:K01269		1.045438958910067e-06	2.996435971149821e-05	-3.920126224668333	KEGG_GENOME
ko:K01270		0.00011215772868834427	0.00017851269665607823	-0.6657507630129008	KEGG_GENOME
ko:K01271		8.238345724011831e-05	4.8072131641578494e-05	0.7648572484089663	KEGG_GENOME
ko:K01273		0.0001254417632733418	0.00016861639547859585	-0.42380257121977744	KEGG_GENOME
ko:K01278		9.394556648671028e-05	0.00011951303912533079	-0.3440167099303107	KEGG_GENOME
ko:K01281		4.029817380600155e-06	1.2849424024568099e-05	-1.4612480524954812	KEGG_GENOME
ko:K01283		1.3533158167057502e-05	3.50807968936105e-05	-1.3118829570637776	KEGG_GENOME
ko:K01284		0.00014426411019701808	0.00016551643518390805	-0.19698627212850925	KEGG_GENOME
ko:K01286		2.570250931801045e-05	2.2813840616553108e-05	0.16517501042934843	KEGG_GENOME
ko:K01295		4.1772580432727936e-05	0.00011979381114745313	-1.497788388800855	KEGG_GENOME
ko:K01297		9.36629005912998e-05	0.00016107981327802116	-0.7758333833427726	KEGG_GENOME
ko:K01299		5.9705841867339904e-05	6.744065949298265e-05	-0.17301830454641848	KEGG_GENOME
ko:K01301		6.85002753342636e-06	1.048026879793413e-06	1.9384630637252587	KEGG_GENOME
ko:K01304		7.162584991036552e-05	6.432668302581646e-05	0.15281075338470124	KEGG_GENOME
ko:K01305		2.3807075687990747e-05	3.782009364765145e-05	-0.6460519211151909	KEGG_GENOME
ko:K01318		1.4947906545688276e-06	2.7760042195264137e-05	-3.5270751275784002	KEGG_GENOME
ko:K01322		4.429705817377774e-05	0.00017293591021880935	-1.9410665550091193	KEGG_GENOME
ko:K01337		6.166456807084812e-06	4.6685121528834025e-05	-2.7342072815876572	KEGG_GENOME
ko:K01338		0.00016322539887639147	0.00043669952352578346	-1.414263543857465	KEGG_GENOME
ko:K01342		0.0	1.9957846672601307e-05	-4.389418588749912	KEGG_GENOME
ko:K01354		0.0001446709312960259	0.00022044970700042	-0.6042660727602222	KEGG_GENOME
ko:K01355		7.376718777673134e-06	3.830285236624561e-06	0.7942768551297409	KEGG_GENOME
ko:K01356		0.00012352118496748718	0.0004113926096844525	-1.7276272680551397	KEGG_GENOME
ko:K01358		0.00017985572425553836	0.0006943246969685792	-1.9428475715810263	KEGG_GENOME
ko:K01372		2.5419759217631778e-05	4.45869918407396e-05	-0.7870048945741523	KEGG_GENOME
ko:K01381		0.0	7.152308407538533e-06	-3.0272086307002612	KEGG_GENOME
ko:K01387		2.004221946476308e-05	4.764589413407038e-05	-1.2090311587325073	KEGG_GENOME
ko:K01399		3.2297237940211355e-06	2.7676673196102213e-05	-2.7612423036995177	KEGG_GENOME
ko:K01400		1.045438958910067e-06	2.996435971149821e-05	-3.920126224668333	KEGG_GENOME
ko:K01406		3.952927177193e-05	0.00012638060254203056	-1.6521094429478251	KEGG_GENOME
ko:K01407		8.714150615421493e-05	3.162878516289893e-05	1.4336762755585697	KEGG_GENOME
ko:K01408		1.5669600676881396e-05	1.0928601313142279e-05	0.48279465483438605	KEGG_GENOME
ko:K01414		9.692301939549681e-05	0.0002523081727565738	-1.371173676602879	KEGG_GENOME
ko:K01417		4.0391209093648395e-06	2.3951263968077757e-06	0.569706787533986	KEGG_GENOME
ko:K01419		0.00012562547520695452	0.00023626190238833217	-0.9059127794793784	KEGG_GENOME
ko:K01420		0.00015677542989265978	0.00032600732223364554	-1.051450386082896	KEGG_GENOME
ko:K01421		1.045438958910067e-06	0.0003191220821095554	-7.290067903406024	KEGG_GENOME
ko:K01423		9.358912259594232e-05	0.00017201320202451715	-0.8711359354612255	KEGG_GENOME
ko:K01424		0.00016806741472106585	0.0004922998055391206	-1.5448660905081952	KEGG_GENOME
ko:K01425		9.252978204186777e-05	0.00016304906074465124	-0.8106296031200375	KEGG_GENOME
ko:K01426		0.00011095628537910545	0.0005132739238355639	-2.1996014786204587	KEGG_GENOME
ko:K01428		6.373801501819354e-05	0.00011818300441188625	-0.880493485283112	KEGG_GENOME
ko:K01429		6.039266176981419e-05	0.00011459449135798266	-0.9129345215226427	KEGG_GENOME
ko:K01430		6.039266176981419e-05	0.00011285466196565285	-0.8910552397059077	KEGG_GENOME
ko:K01431		2.6568187252583753e-06	0.0	1.8705891115978557	KEGG_GENOME
ko:K01433		0.00012650078230991174	0.00043269526960220957	-1.766175608441016	KEGG_GENOME
ko:K01434		9.483074399166225e-05	0.00019223815610436136	-1.0118195173059332	KEGG_GENOME
ko:K01436		1.045438958910067e-06	2.996435971149821e-05	-3.920126224668333	KEGG_GENOME
ko:K01437		7.377155604867742e-07	0.0	0.7971919526595865	KEGG_GENOME
ko:K01438		0.0001901662904611279	0.0003079244831872467	-0.6924260670119099	KEGG_GENOME
ko:K01439		0.00017292233065509415	0.0004799633470725675	-1.4674837757463886	KEGG_GENOME
ko:K01443		0.00012996690743476461	0.00032513319176874776	-1.3162589576015495	KEGG_GENOME
ko:K01444		3.291841694983129e-05	2.641752119515851e-05	0.3069706939405059	KEGG_GENOME
ko:K01448		0.00030388936883125504	0.00041672545144102536	-0.4542692016367973	KEGG_GENOME
ko:K01451		5.622822679217135e-05	0.00011800072804744772	-1.0561715889730217	KEGG_GENOME
ko:K01455		6.5947263160805705e-06	1.6757176186660627e-05	-1.2253322953547874	KEGG_GENOME
ko:K01457		5.229306493988766e-05	5.226744508404826e-05	0.0006937211481378591	KEGG_GENOME
ko:K01458		3.5253234004087716e-05	0.00011660616999324011	-1.697782147565337	KEGG_GENOME
ko:K01459		2.5766953366967797e-06	1.5207298286593701e-06	0.5047857359400405	KEGG_GENOME
ko:K01460		4.128521786013252e-05	1.5289622620238534e-05	1.3762002301366238	KEGG_GENOME
ko:K01462		0.0001988457314459609	0.0005696205666828491	-1.5136449882131189	KEGG_GENOME
ko:K01463		4.8677769097141206e-05	7.192168715449108e-05	-0.5537475534833782	KEGG_GENOME
ko:K01464		2.4319075295523867e-05	0.0001243106595315244	-2.30721252184236	KEGG_GENOME
ko:K01465		0.0003071803481949154	0.000783283607818625	-1.3476005790759595	KEGG_GENOME
ko:K01466		8.827160451966204e-06	2.088771153770327e-05	-1.155274605284309	KEGG_GENOME
ko:K01467		2.710358740265346e-05	0.00010048800133531279	-1.8524829650834018	KEGG_GENOME
ko:K01468		0.00011941185710507933	0.0003946610884593674	-1.7162877264636343	KEGG_GENOME
ko:K01469		3.58656009385286e-06	3.272803811634428e-05	-2.8784639550881654	KEGG_GENOME
ko:K01470		4.5865356986370974e-05	8.956385906609794e-05	-0.9504135627781714	KEGG_GENOME
ko:K01473		1.6257330669058213e-05	1.1388243493452248e-05	0.4782376835914233	KEGG_GENOME
ko:K01474		1.4307350037626294e-05	1.0248500833698233e-05	0.4444918132239079	KEGG_GENOME
ko:K01475		4.757658966273345e-06	7.599057365719443e-06	-0.5786961806064889	KEGG_GENOME
ko:K01476		3.2521641262117574e-05	0.000144828118481857	-2.1211042339359216	KEGG_GENOME
ko:K01477		6.7207694004081725e-06	8.349447200242845e-05	-3.4520404279285155	KEGG_GENOME
ko:K01478		3.936362259945077e-05	0.00024233150369788533	-2.59179554956252	KEGG_GENOME
ko:K01479		8.882634260428357e-05	0.0001817403020735589	-1.0245843462026263	KEGG_GENOME
ko:K01480		0.00013073920199906344	0.00013303927743393848	-0.024971098294565786	KEGG_GENOME
ko:K01482		6.202997758183732e-06	3.2382607662611584e-05	-2.2124272939835796	KEGG_GENOME
ko:K01483		1.591941153332497e-05	0.00010416952089308905	-2.635965362045194	KEGG_GENOME
ko:K01484		9.487187449625435e-05	0.00015845253970759953	-0.7339475311221239	KEGG_GENOME
ko:K01485		0.00010905947793491194	0.00015763019184269496	-0.5273839927257149	KEGG_GENOME
ko:K01486		7.965314561184928e-05	0.0001187258935820772	-0.5699324960764962	KEGG_GENOME
ko:K01487		8.282866340845899e-05	0.00024500751933666416	-1.5531868809650067	KEGG_GENOME
ko:K01488		8.434722712328857e-05	0.00021781355599459715	-1.358285932229543	KEGG_GENOME
ko:K01489		0.00012336367631712554	0.00031246518949292135	-1.33374006976894	KEGG_GENOME
ko:K01491		0.00016294755214392033	0.0004944338088484171	-1.5954579613433746	KEGG_GENOME
ko:K01493		4.635049987264159e-05	0.0002094003003509188	-2.1516852028920583	KEGG_GENOME
ko:K01494		0.0001184366487180058	0.0002876423459636328	-1.2730373789089935	KEGG_GENOME
ko:K01495		0.00016796921550638196	0.000536373099148403	-1.6691636760626967	KEGG_GENOME
ko:K01496		2.995854022062724e-05	0.0003125051824459041	-3.340079940714225	KEGG_GENOME
ko:K01497		9.908846704722502e-05	0.0002342931271333585	-1.2331834348559993	KEGG_GENOME
ko:K01498		3.207677897816213e-06	0.0	2.073024269029167	KEGG_GENOME
ko:K01499		6.2389051234306e-06	1.700655549241922e-05	-1.3146788189550802	KEGG_GENOME
ko:K01500		3.9221519585388975e-06	1.013038822686802e-06	1.289914202125993	KEGG_GENOME
ko:K01501		9.293888262063339e-06	6.370710002064005e-05	-2.6521359937780473	KEGG_GENOME
ko:K01505		1.3808886767400858e-05	4.2730987818053096e-05	-1.5621927445411643	KEGG_GENOME
ko:K01506		1.5085868765010438e-06	3.060972528885896e-05	-3.655421690255438	KEGG_GENOME
ko:K01507		0.00018026838884631493	0.0004742002295089609	-1.390408175578035	KEGG_GENOME
ko:K01512		8.42435102204661e-05	0.00016401442959196753	-0.9529302778034774	KEGG_GENOME
ko:K01515		0.00014503338145293012	0.00023407817850016078	-0.6868424354575247	KEGG_GENOME
ko:K01518		3.0613994269060274e-06	1.3790448159955124e-05	-1.864616943429873	KEGG_GENOME
ko:K01519		0.0001593340159913536	0.00048044983686265473	-1.5863049529844464	KEGG_GENOME
ko:K01520		0.00011927241208076646	0.0004242272312894291	-1.8219282320552848	KEGG_GENOME
ko:K01521		5.194615608660619e-05	4.6157096521933464e-05	0.1670510539073341	KEGG_GENOME
ko:K01523		1.9386870893352744e-05	0.0003028154529256105	-3.897482987869646	KEGG_GENOME
ko:K01524		0.000253170294487133	0.0005995154185851932	-1.2404058596002303	KEGG_GENOME
ko:K01525		9.931129919038351e-05	0.00023697676262371026	-1.2463365855533532	KEGG_GENOME
ko:K01529		9.892181264900875e-05	4.5893961777798105e-05	1.0913974801468969	KEGG_GENOME
ko:K01531		7.965668453742026e-05	0.00013972128025322792	-0.8029745044732445	KEGG_GENOME
ko:K01533		6.717759974487775e-05	0.000216337659212786	-1.6725684652828623	KEGG_GENOME
ko:K01534		0.00013641798724266978	0.00026911810289319575	-0.9750194730607705	KEGG_GENOME
ko:K01537		3.2373399685428976e-05	3.701395809904773e-05	-0.18783059104672825	KEGG_GENOME
ko:K01545		2.8133042378749154e-05	6.01865276093769e-05	-1.0705576565129515	KEGG_GENOME
ko:K01546		8.672002512758013e-05	0.00035151017733932885	-2.006686779847761	KEGG_GENOME
ko:K01547		8.554005070942552e-05	0.00035283272840211805	-2.0316276276623455	KEGG_GENOME
ko:K01548		8.554005070942552e-05	0.0003506914174076053	-2.0228702569702968	KEGG_GENOME
ko:K01551		9.90524606407755e-06	4.8479627247614764e-05	-2.181812308815539	KEGG_GENOME
ko:K01552		3.1375484878385154e-06	0.00031985887201907025	-6.277018846357972	KEGG_GENOME
ko:K01554		1.380102237973789e-06	0.00014697398759583639	-5.958176229758542	KEGG_GENOME
ko:K01555		5.346343586038705e-05	0.00011442566291526881	-1.0836041144329827	KEGG_GENOME
ko:K01556		7.31170489443138e-05	0.00016241910903274382	-1.1406993464742916	KEGG_GENOME
ko:K01559		1.6817843393151108e-06	3.572085580026326e-06	-0.7696591831882481	KEGG_GENOME
ko:K01560		4.13875591312294e-05	0.0002339678546362876	-2.47075060185048	KEGG_GENOME
ko:K01561		1.511576033803669e-05	7.012468343905347e-05	-2.1418780702638798	KEGG_GENOME
ko:K01563		1.2763901250129188e-05	3.708802810166755e-05	-1.4684481519105244	KEGG_GENOME
ko:K01565		4.9422955155162736e-05	5.1541149781436304e-05	-0.05936709876685748	KEGG_GENOME
ko:K01569		5.245794163984213e-06	2.9365517368617444e-06	0.6659525855345824	KEGG_GENOME
ko:K01571		6.184856288428039e-05	2.2381579498800452e-05	1.4265073641657022	KEGG_GENOME
ko:K01573		6.225636295200155e-05	1.574054721674253e-05	1.917863920049834	KEGG_GENOME
ko:K01574		3.0305917856362475e-06	1.3646586170003712e-06	0.7693597574541143	KEGG_GENOME
ko:K01575		5.4608683967137975e-05	5.968242187891417e-05	-0.12596847094201574	KEGG_GENOME
ko:K01576		2.4053098278562373e-05	5.6729649353287814e-05	-1.204323432166847	KEGG_GENOME
ko:K01577		7.058577724822759e-07	8.247016392253194e-06	-2.438490580524336	KEGG_GENOME
ko:K01578		4.967154384434005e-06	1.4297285988486872e-05	-1.3581607073460147	KEGG_GENOME
ko:K01579		0.0001235630407318803	0.00024106086374020634	-0.9584937762349256	KEGG_GENOME
ko:K01580		2.853851633688655e-06	1.2240932820572513e-05	-1.7806318265804926	KEGG_GENOME
ko:K01581		0.00010695477199431504	0.00021563173805101037	-1.0048176061051675	KEGG_GENOME
ko:K01582		7.001188252636692e-05	3.587927389532757e-05	0.9452502019055602	KEGG_GENOME
ko:K01584		1.4701431063783581e-05	0.00010346024811399745	-2.733986074819606	KEGG_GENOME
ko:K01585		0.00015609538935670945	0.00021048535772838083	-0.4289169421153388	KEGG_GENOME
ko:K01586		0.00016307345134864982	0.0004945748546862115	-1.5947611715378862	KEGG_GENOME
ko:K01588		0.0001544270642474501	0.00048097005974841384	-1.632705788583485	KEGG_GENOME
